time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
478.0,2.55,2.55,2.55,2.5499999999999994,2.5499999999999554,2.5499999999988012,2.549999999973245,2.5499999995056193,2.5499999924620464,2.5499999052859534,2.549999019531511,2.5499916333128483,2.5499410710868586,2.5496567321094576,2.5483414742151154,2.543326345115696,2.5275055383083176,2.4859618025456873,2.3942682355099008,2.2216829019734763,1.9387424053535398
479.0,2.55,2.55,2.55,2.5499999999999994,2.5499999999999523,2.549999999998737,2.5499999999719782,2.549999999485315,2.549999992195949,2.5499999024432296,2.5499989948241613,2.549991458865746,2.5499400718048584,2.549652093637334,2.548324047587901,2.5432734092613436,2.5273756063823862,2.485704101264981,2.393855263758717,2.2211498652568302,1.9381960208750797
480.0,2.55,2.55,2.55,2.5499999999999985,2.549999999999949,2.549999999998669,2.5499999999706584,2.549999999464265,2.5499999919215828,2.5499998995270388,2.5499989695957272,2.549991281487303,2.5499390595531497,2.5496474105819917,2.548306504240658,2.543220249165512,2.5272453851393704,2.485446227782081,2.393442476096141,2.2206174277999744,1.9376503790846098
481.0,2.55,2.55,2.55,2.549999999999998,2.5499999999999465,2.5499999999985974,2.54999999996928,2.5499999994424445,2.5499999916387264,2.5499998965358026,2.5499989438375206,2.5499911011412806,2.54993803422144,2.549642682717173,2.5482888439351172,2.5431668649784607,2.5271148755385306,2.485188183484695,2.3930298729442336,2.220085588101612,1.9371054837277177
482.0,2.55,2.55,2.55,2.5499999999999976,2.5499999999999434,2.549999999998523,2.5499999999678447,2.5499999994198257,2.549999991347155,2.549999893467918,2.5499989175407514,2.5499909177911846,2.5499369956991327,2.549637909817013,2.548271066435147,2.5431132568531356,2.5269840785375832,2.4849299697527414,2.392617454719171,2.2195543446661437,1.9365613328108413
483.0,2.55,2.55,2.5499999999999994,2.5499999999999985,2.5499999999999394,2.5499999999984446,2.549999999966348,2.5499999993963867,2.5499999910466404,2.5499998903217604,2.5499988906965365,2.5499907314002566,2.5499359438752585,2.5496330916559056,2.548253171506782,2.5430594249457172,2.526852995093141,2.484671587957453,2.392205221829882,2.219023696004189,1.9360179208307062
484.0,2.55,2.55,2.55,2.5499999999999985,2.549999999999936,2.5499999999983616,2.5499999999647875,2.5499999993721,2.549999990736945,2.5499998870956793,2.5499988632958903,2.54999054193149,2.549934878638565,2.549628228008673,2.5482351589181804,2.5430053694149346,2.5267216261601857,2.4844130394624973,2.3917931746797163,2.2184936406319657,1.935475244940408
485.0,2.55,2.55,2.55,2.5499999999999976,2.5499999999999328,2.5499999999982754,2.5499999999631617,2.549999999346938,2.549999990417831,2.5499998837879936,2.5499988353297227,2.5499903493476137,2.5499337998775076,2.5496233186505566,2.548217028439614,2.5429510904221377,2.526589972692121,2.4841543256238507,2.391381313666261,2.217964177071355,1.9349333023345103
486.0,2.55,2.55,2.5500000000000003,2.5499999999999976,2.5499999999999283,2.5499999999981844,2.5499999999614684,2.549999999320875,2.5499999900890518,2.549999880396998,2.5499988067888424,2.549990153611105,2.5499327074802376,2.5496183633571983,2.5481987798434806,2.5428965881313266,2.526458035640813,2.483895447789751,2.3909696391812605,2.2174353038499737,1.9343920903485086
487.0,2.55,2.55,2.55,2.5499999999999967,2.5499999999999243,2.54999999999809,2.549999999959703,2.5499999992938807,2.5499999897503565,2.5499998769209586,2.549998777663952,2.549989954684182,2.5499316013346247,2.549613361904668,2.5481804129042893,2.5428418627090736,2.5263258159565214,2.483636407300832,2.3905581516108043,2.2169070195011997,1.9338516064797522
488.0,2.55,2.55,2.5499999999999994,2.5499999999999967,2.5499999999999194,2.54999999999799,2.549999999957866,2.549999999265926,2.549999989401493,2.549999873358115,2.5499987479456525,2.5499897525288064,2.549930481328253,2.5496083140694665,2.548161927398653,2.542786914324501,2.5261933145878968,2.483377205490151,2.3901468513353707,2.216379322564379,1.9333118482475953
489.0,2.55,2.55,2.55,2.5499999999999963,2.5499999999999154,2.549999999997886,2.5499999999559524,2.549999999236983,2.549999989042195,2.5499998697066726,2.5499987176244243,2.5499895471066556,2.549929347348389,2.549603219628585,2.548143323105561,2.5427317431495875,2.5260605324817575,2.4831178436822645,2.3897357387291573,2.215852211585902,1.9327728132447293
490.0,2.55,2.55,2.5499999999999994,2.5499999999999954,2.549999999999911,2.5499999999977767,2.549999999953959,2.549999999207019,2.549999988672197,2.5499998659648004,2.549998686690604,2.5499893383790466,2.5499281992819176,2.5495980783596317,2.548124599806918,2.542676349359777,2.525927470582642,2.482858323191329,2.389324814158722,2.215325685121095,1.9322344991013038
491.0,2.55,2.55,2.55,2.5499999999999967,2.549999999999905,2.5499999999976617,2.549999999951885,2.549999999176003,2.5499999882912285,2.5499998621306754,2.5499986551345595,2.5499891263073864,2.549927037015815,2.5495928900400724,2.5481057572839294,2.5426207331296755,2.5257941298356235,2.4825986453339977,2.3889140779924727,2.2147997417231506,1.931696903439216
492.0,2.55,2.55,2.55,2.5499999999999967,2.549999999999899,2.549999999997542,2.5499999999497254,2.549999999143903,2.5499999878990107,2.5499998582024004,2.5499986229463922,2.549988910852434,2.5499258604363697,2.5495876544485063,2.5480867953230977,2.542564894640143,2.52566051118159,2.4823388114081038,2.3885035305850515,2.2142743799615765,1.9311600239382964
493.0,2.55,2.55,2.55,2.5499999999999963,2.5499999999998932,2.549999999997417,2.5499999999474783,2.5499999991106854,2.5499999874952644,2.5499998541781017,2.549998590116282,2.5499886919751393,2.5499246694300783,2.5495823713632104,2.5480677137093544,2.5425088340701554,2.525526615562641,2.4820788227170905,2.388093172295242,2.213749598401014,1.9306238582639048
494.0,2.55,2.55,2.5499999999999994,2.549999999999996,2.549999999999887,2.5499999999972855,2.54999999994514,2.5499999990763165,2.549999987079696,2.549999850055822,2.54999855663411,2.5499884696357347,2.5499234638826795,2.5495770405637463,2.5480485122335326,2.5424525516055985,2.5253924439161572,2.4818186805434994,2.3876830034666123,2.2132253956242343,1.9300884041500148
495.0,2.55,2.55,2.549999999999999,2.549999999999996,2.549999999999881,2.549999999997148,2.5499999999427074,2.5499999990407614,2.549999986652016,2.5499998458336277,2.549998522489838,2.549988243794656,2.549922243680137,2.5495716618293294,2.5480291906847805,2.5423960474303344,2.5252579971808196,2.4815583861759016,2.3872730244471825,2.21270177020864,1.9295536593047709
496.0,2.55,2.55,2.5499999999999994,2.5499999999999954,2.5499999999998746,2.549999999997004,2.5499999999401775,2.5499999990039846,2.549999986211918,2.549999841509493,2.5499984876730966,2.5499880144115505,2.549921008707597,2.5495662349406167,2.5480097488587115,2.5423393217356978,2.525123276290054,2.481297940880088,2.3868632355685064,2.2121787207511954,1.9290196215042663
497.0,2.55,2.55,2.5499999999999994,2.549999999999995,2.5499999999998675,2.549999999996853,2.5499999999375462,2.549999998965949,2.549999985759097,2.5499998370814096,2.549998452173582,2.5499877814462364,2.54991975885041,2.549560759678009,2.5479901865495327,2.542282374711252,2.524988282178296,2.4810373459269868,2.3864536371660297,2.2116562458436837,1.9284862884945415
498.0,2.55,2.55,2.5499999999999994,2.5499999999999945,2.54999999999986,2.5499999999966954,2.54999999993481,2.549999998926617,2.5499999852932405,2.549999832547325,2.549998415980831,2.5499875448581473,2.5499184939935264,2.5495552358226057,2.5479705035546023,2.5422252065502104,2.5248530157774236,2.48077660257641,2.3860442295671556,2.211134344087496,1.927953658055403
499.0,2.55,2.55,2.5499999999999994,2.549999999999994,2.5499999999998515,2.5499999999965306,2.549999999931966,2.54999999888595,2.549999984814029,2.5499998279051543,2.549998379084261,2.5499873046064394,2.5499172140216038,2.549549663156005,2.547950699673556,2.54216781744845,2.5247174780174957,2.4805157120801073,2.3856350130934203,2.210613014091131,1.927421727993828
500.0,2.55,2.55,2.5499999999999994,2.549999999999994,2.549999999999842,2.5499999999963587,2.5499999999290086,2.549999998843908,2.549999984321136,2.549999823152777,2.5499983414731733,2.549987060650025,2.549915918819132,2.549544041460409,2.547930774707976,2.54211020760364,2.5245816698265693,2.4802546756835273,2.3852259880623636,2.210092254465941,1.9268904961040438
501.0,2.55,2.55,2.5499999999999994,2.5499999999999936,2.5499999999998333,2.549999999996179,2.5499999999259355,2.549999998800452,2.549999983814229,2.5499998182880455,2.549998303136765,2.5499868129475582,2.549914608270305,2.5495383705184445,2.5479107284615847,2.542052377216064,2.5244455921310927,2.479993494624409,2.38481715478578,2.209572063830741,1.926359960211139
502.0,2.55,2.55,2.55,2.5499999999999936,2.5499999999998244,2.549999999995991,2.549999999922741,2.549999998755539,2.54999998329297,2.54999981330878,2.549998264064122,2.549986561457436,2.54991328225906,2.5495326501132243,2.5478905607402105,2.5419943264884046,2.5243092458557665,2.4797321701331114,2.384408513570177,2.2090524408105012,1.9258301181586917
503.0,2.55,2.55,2.5500000000000003,2.549999999999993,2.549999999999815,2.5499999999957943,2.5499999999194225,2.549999998709126,2.5499999827570115,2.5499998082127657,2.54999822424422,2.5499863061378476,2.5499119406692383,2.5495268800284836,2.547870271351335,2.541936055624571,2.5241726319233315,2.4794707034349983,2.384000064719283,2.2085333840308405,1.9253009677811685
504.0,2.55,2.55,2.5500000000000003,2.5499999999999927,2.549999999999805,2.5499999999955887,2.5499999999159755,2.54999999866117,2.549999982206002,2.549999802997759,2.549998183665921,2.5499860469466915,2.54991058338433,2.5495210600483817,2.547849860104834,2.541877564831539,2.524035751254851,2.479209095746633,2.383591808530102,2.208014892126529,1.9247725069431523
505.0,2.55,2.55,2.5500000000000003,2.549999999999992,2.549999999999794,2.5499999999953737,2.549999999912395,2.549999998611625,2.5499999816395835,2.5499997976614845,2.549998142317978,2.5499857838416222,2.54990921028761,2.549515189957604,2.547829326812571,2.5418188543183597,2.5238986047695704,2.4789473482778477,2.3831837452950433,2.2074969637369564,1.9242447335194788
506.0,2.55,2.55,2.5500000000000003,2.5499999999999914,2.549999999999783,2.5499999999951495,2.5499999999086764,2.549999998560447,2.5499999810573875,2.549999792201629,2.5499981001890286,2.5499855167800893,2.5499078212622766,2.5495092695414696,2.54780867128804,2.5417599242952487,2.5237611933847646,2.478685462233582,2.382775875303872,2.206979597502901,1.923717645386971
507.0,2.55,2.55,2.55,2.5499999999999914,2.549999999999771,2.5499999999949154,2.549999999904815,2.5499999985075883,2.5499999804590425,2.549999786615851,2.549998057267603,2.5499852457192542,2.549906416191166,2.549503298585709,2.547787893347122,2.541700774975506,2.5236235180160578,2.478423438809986,2.382368198839591,2.206462792073589,1.923191240444412
508.0,2.55,2.55,2.5499999999999994,2.5499999999999914,2.549999999999759,2.549999999994671,2.5499999999008063,2.549999998453001,2.549999979844168,2.549999780901776,2.549998013542118,2.5499849706160433,2.549904994956944,2.54949727687662,2.547766992807588,2.5416414065742274,2.523485579577188,2.478161279197013,2.3819607161812075,2.2059465461020715,1.9226655165995417
509.0,2.55,2.55,2.549999999999999,2.549999999999991,2.549999999999746,2.549999999994416,2.5499999998966447,2.549999998396635,2.5499999792123766,2.549999775056989,2.5499979690008665,2.5499846914271505,2.5499035574421534,2.5494912042011615,2.5477459694890854,2.5415818193080435,2.523347378979792,2.4778989845787405,2.3815534276042802,2.205430858245145,1.9221404717674948
510.0,2.55,2.55,2.549999999999999,2.5499999999999905,2.549999999999732,2.549999999994149,2.5499999998923255,2.549999998338441,2.5499999785632745,2.5499997690790486,2.549997923632042,2.5499844081090086,2.5499021035290297,2.5494850803466935,2.547724823213395,2.541522013396242,2.52320891713395,2.47763655613152,2.3811463333785294,2.204915727165661,1.9216161038800001
511.0,2.55,2.5499999999999994,2.5499999999999994,2.549999999999989,2.549999999999718,2.5499999999938705,2.5499999998878424,2.5499999982783668,2.549999977896458,2.549999762965475,2.5499978774237126,2.549984120617813,2.549900633099669,2.549478905101221,2.5477035538042228,2.5414619890597727,2.5230701949476657,2.4773739950255687,2.3807394337699495,2.2044011515307886,1.9210924108772698
512.0,2.55,2.5499999999999994,2.549999999999999,2.5499999999999887,2.5499999999997023,2.5499999999935805,2.5499999998831915,2.549999998216358,2.5499999772115145,2.5499997567137416,2.5499978303638144,2.5499838289095216,2.549899146036091,2.549472678253511,2.547682161087165,2.541401746520896,2.5229312133266197,2.47711130242543,2.3803327290415264,2.2038871300120064,1.9205693907052803
513.0,2.55,2.5499999999999994,2.549999999999999,2.5499999999999883,2.5499999999996863,2.5499999999932776,2.549999999878366,2.549999998152362,2.5499999765080297,2.549999750321311,2.5499977824402054,2.549983532939831,2.549897642219883,2.549466399592498,2.5476606448899966,2.54134128600519,2.5227919731754405,2.4768484794871077,2.3799262194490622,2.2033736612865296,1.920047041331673
514.0,2.55,2.5499999999999994,2.549999999999999,2.5499999999999874,2.54999999999967,2.549999999992962,2.5499999998733607,2.549999998086323,2.5499999757855796,2.5499997437856017,2.5499977336406165,2.5499832326641982,2.549896121532516,2.5494600689078104,2.547639005042415,2.5412806077397767,2.5226524753965807,2.4765855273605992,2.379519905244869,2.202860744036049,1.9195253607316922
515.0,2.55,2.5499999999999994,2.549999999999999,2.5499999999999865,2.549999999999652,2.549999999992633,2.5499999998681693,2.5499999980181847,2.5499999750437343,2.549999737104,2.5499976839526655,2.549982928037835,2.5498945838552536,2.5494536859896204,2.547617241376116,2.5412197119538202,2.522512720890631,2.4763224471891845,2.379113786676729,2.202348376947086,1.9190043468921396
516.0,2.55,2.5499999999999994,2.5499999999999994,2.549999999999985,2.549999999999634,2.5499999999922895,2.5499999998627865,2.5499999979478893,2.54999997428205,2.5499997302738446,2.5499976333638337,2.5499826190157284,2.549893029069319,2.54944725062888,2.547595353724577,2.5411585988775753,2.522372710555853,2.4760592401109327,2.3787078639898582,2.2018365587100566,1.9184839978042105
517.0,2.55,2.5499999999999994,2.5499999999999994,2.5499999999999843,2.549999999999615,2.5499999999919316,2.5499999998572043,2.549999997875375,2.5499999735000705,2.5499997232924225,2.5499975818614655,2.549982305552646,2.5498914570559226,2.549440762617362,2.5475733419230284,2.5410972687422158,2.5222324452880915,2.475795907258975,2.3783021374272595,2.201325288019101,1.917964311462204
518.0,2.55,2.5499999999999994,2.55,2.5499999999999834,2.5499999999995944,2.549999999991558,2.5499999998514173,2.549999997800583,2.5499999726973464,2.549999716157026,2.549997529432848,2.549981987603051,2.5498898676956308,2.5494342217467585,2.5475512058092527,2.5410357217835022,2.5220919259825885,2.4755324497556916,2.3778966072221603,2.200814563575694,1.9174452858911262
519.0,2.55,2.5499999999999994,2.5499999999999994,2.549999999999982,2.549999999999573,2.549999999991169,2.549999999845419,2.5499999977234515,2.549999971873414,2.549999708864895,2.5499974760651294,2.5499816651211895,2.549888260869009,2.5494276278095995,2.547528945222767,2.540973958238052,2.52195115353214,2.475268868718624,2.3774912736057026,2.200304384084973,1.9169269191186158
520.0,2.55,2.5499999999999994,2.5499999999999994,2.5499999999999807,2.5499999999995504,2.549999999990763,2.5499999998392022,2.5499999976439174,2.5499999710278023,2.549999701413236,2.549997421745341,2.549981338061062,2.5498866364564305,2.5494209805989785,2.5475065600050675,2.540911978344447,2.5218101288276435,2.475005165258718,2.377086136804661,2.1997947482568296,1.9164092091832816
521.0,2.55,2.5499999999999994,2.5499999999999994,2.54999999999998,2.5499999999995273,2.5499999999903404,2.54999999983276,2.5499999975619145,2.5499999701600244,2.549999693799194,2.549997366460367,2.5499810063764827,2.549884994338401,2.5494142799089645,2.5474840499991167,2.540849782341329,2.521668852757325,2.474741340483518,2.376681197045296,2.1992856548039423,1.9158921541227723
522.0,2.55,2.55,2.5499999999999994,2.5499999999999785,2.549999999999503,2.5499999999899003,2.5499999998260843,2.549999997477375,2.5499999692695834,2.549999686019874,2.5499973101969675,2.549980670021031,2.54988333439529,2.549407525534262,2.5474614150497703,2.540787370468982,2.52152732620738,2.474477395494513,2.3762764545501502,2.198777102443408,1.9153757519836832
523.0,2.55,2.55,2.5499999999999994,2.549999999999977,2.549999999999477,2.5499999999894416,2.549999999819169,2.5499999973902328,2.549999968355987,2.5499996780723833,2.5499972529418375,2.549980328947965,2.5498816565068254,2.549400717269571,2.5474386550045636,2.5407247429722757,2.521385550063169,2.4742133313822046,2.375871909532097,2.198269089899788,1.9148600008400025
524.0,2.55,2.55,2.549999999999999,2.5499999999999763,2.549999999999451,2.5499999999889638,2.5499999998120058,2.549999997300419,2.5499999674187306,2.5499996699537735,2.54999719468153,2.5499799831103407,2.5498799605527873,2.5493938549104658,2.54741576971263,2.5406619000966217,2.521243525207576,2.47394914923288,2.3754675622025117,2.1977616159009266,1.9143448987677907
525.0,2.55,2.55,2.5499999999999985,2.5499999999999754,2.5499999999994234,2.5499999999884664,2.549999999804587,2.5499999972078626,2.549999966457299,2.5499996616610616,2.54999713540248,2.5499796324609734,2.549878246412781,2.549386938253105,2.547392759025052,2.540598842089289,2.521101252521544,2.4736848501264164,2.375063412768628,2.1972546791793097,1.9138304438533869
526.0,2.55,2.55,2.5499999999999985,2.549999999999974,2.5499999999993945,2.549999999987949,2.5499999997969045,2.5499999971124887,2.549999965471158,2.5499996531911924,2.5499970750909675,2.5499792769525294,2.549876513966683,2.5493799670947466,2.5473696227940845,2.5405355691968454,2.5209587328831935,2.473420435140687,2.3746594614385326,2.1967482784698316,1.9133166341812369
527.0,2.55,2.55,2.549999999999998,2.5499999999999727,2.549999999999364,2.5499999999874103,2.549999999788949,2.5499999970142233,2.5499999644597695,2.5499996445410895,2.54999701373317,2.5499789165373947,2.549874763094006,2.549372941233018,2.5473463608742613,2.5404720816687987,2.5208159671690757,2.4731559053452807,2.374255708414042,2.1962424125129747,1.9128034678512404
528.0,2.55,2.55,2.549999999999998,2.549999999999971,2.5499999999993315,2.5499999999868495,2.5499999997807135,2.5499999969129914,2.5499999634225965,2.5499996357076617,2.549996951315173,2.54997855116766,2.549872993673821,2.549365860465827,2.547322973122538,2.5404083797580723,2.5206729562543333,2.472891261800685,2.3738521538897692,2.1957370800552245,1.9122909429810182
529.0,2.55,2.55,2.549999999999998,2.549999999999969,2.5499999999992977,2.5499999999862664,2.5499999997721887,2.549999996808716,2.5499999623590868,2.5499996266877645,2.5499968878229273,2.549978180795216,2.549871205585223,2.549358724591895,2.5472994593974705,2.5403444637182933,2.5205297010117693,2.472626505562961,2.373448798058437,2.1952322798467017,1.9117790576929845
530.0,2.55,2.55,2.5499999999999985,2.5499999999999665,2.5499999999992617,2.5499999999856593,2.5499999997633656,2.5499999967013185,2.5499999612686803,2.549999617478217,2.549996823242265,2.5499778053717166,2.5498693987071537,2.5493515334105576,2.547275819559529,2.540280333804829,2.5203862023122063,2.472361637681954,2.373045641108841,2.1947280106420677,1.9112678101192986
531.0,2.55,2.55,2.5499999999999985,2.5499999999999647,2.5499999999992244,2.5499999999850282,2.5499999997542346,2.549999996590716,2.549999960150795,2.5499996080757668,2.5499967575588633,2.549977424848678,2.5498675729188336,2.549344286722213,2.547252053470302,2.5402159902723813,2.520242461023766,2.4720966592055023,2.3726426832303757,2.1942242711988706,1.9107571983929137
532.0,2.55,2.55,2.549999999999999,2.5499999999999625,2.549999999999186,2.5499999999843714,2.549999999744786,2.549999996476825,2.5499999590048485,2.549999598477144,2.5499966907583027,2.549977039177315,2.5498657280990424,2.5493369843275704,2.547228160993818,2.540151433378984,2.5200984780130615,2.471831571172447,2.372239924605521,2.193721060280294,1.9102472206624401
533.0,2.55,2.55,2.549999999999999,2.5499999999999603,2.549999999999145,2.5499999999836884,2.5499999997350113,2.5499999963595625,2.5499999578302517,2.549999588679046,2.54999662282605,2.549976648308597,2.5498638641263733,2.549329626027913,2.5472041419960836,2.540086663384603,2.5199542541447824,2.471566374615081,2.371837365412476,2.1932183766541926,1.9097378750869372
534.0,2.55,2.55,2.549999999999999,2.5499999999999585,2.5499999999991028,2.549999999982978,2.549999999724899,2.5499999962388418,2.5499999566264013,2.54999957867812,2.54999655374744,2.549976252193288,2.5498619808793985,2.5493222116252743,2.547179996344775,2.5400216805502045,2.5198097902814123,2.471301070560777,2.3714350058269065,2.1927162190924543,1.9092291598324516
535.0,2.55,2.5500000000000003,2.5499999999999985,2.549999999999957,2.5499999999990592,2.549999999982239,2.54999999971444,2.5499999961145745,2.549999955392686,2.549999568470973,2.5499964835076856,2.549975850781926,2.549860078236581,2.5493147409223487,2.5471557239093965,2.539956485138238,2.5196650872833777,2.471035660031145,2.371032846021039,2.192214586371329,1.9087210730738133
536.0,2.55,2.5500000000000003,2.5499999999999985,2.5499999999999554,2.5499999999990135,2.549999999981471,2.549999999703623,2.5499999959866706,2.5499999541284843,2.5499995580541728,2.549996412091884,2.5499754440248186,2.549858156076232,2.5493072137224075,2.5471313245613465,2.5398910774129817,2.5195201460092282,2.470770144041442,2.3706308861628487,2.1917134772716493,1.9082136129800358
537.0,2.55,2.5500000000000003,2.5499999999999985,2.549999999999953,2.5499999999989655,2.549999999980673,2.549999999692438,2.5499999958550386,2.549999952833163,2.5499995474242416,2.549996339485001,2.549975031872054,2.5498562142766104,2.5492996298294726,2.54710679817377,2.5398254576397967,2.519374967315256,2.4705045236018432,2.37022912641778,2.191212890578355,1.907706777742975
538.0,2.55,2.5500000000000003,2.5499999999999985,2.5499999999999505,2.5499999999989154,2.5499999999798435,2.5499999996808724,2.5499999957195847,2.5499999515060803,2.5499995365776607,2.5499962656718815,2.5499746142734967,2.5498542527158654,2.549291989048214,2.5470821446216387,2.539759626085563,2.519229552055727,2.4702387997167023,2.3698275669477287,2.190712825080771,1.9072005655591555
539.0,2.55,2.5500000000000003,2.549999999999998,2.5499999999999474,2.549999999998863,2.549999999978982,2.5499999996689167,2.5499999955802126,2.549999950146582,2.5499995255108687,2.5499961906372475,2.549974191178786,2.549852271272046,2.5492842911839637,2.547057363781737,2.53969358301862,2.5190839010828525,2.469972973384653,2.369426207911169,2.1902132795725637,1.9066949746312734
540.0,2.55,2.55,2.549999999999998,2.5499999999999434,2.549999999998808,2.549999999978087,2.5499999996565577,2.549999995436825,2.549999948754005,2.549999514220263,2.5499961143656966,2.54997376253734,2.549850269823108,2.5492765360427243,2.547032455532651,2.5396273287087148,2.51893801524677,2.469707045598696,2.369025049463262,2.1897142528517133,1.9061900031692378
541.0,2.55,2.5499999999999994,2.549999999999997,2.5499999999999403,2.54999999999875,2.549999999977157,2.5499999996437848,2.549999995289322,2.549999947327673,2.5499995027021947,2.549996036841702,2.5499733282983654,2.5498482482469433,2.5492687234311955,2.5470074197547037,2.5395608634268556,2.518791895395518,2.4694410173464636,2.3686240917560992,2.1892157437202933,1.9056856484087275
542.0,2.55,2.55,2.5499999999999976,2.549999999999938,2.5499999999986906,2.5499999999761913,2.549999999630586,2.549999995137601,2.5499999458668996,2.549999490952968,2.54999595804961,2.5499728884108555,2.549846206421388,2.549260853156774,2.5469822563299456,2.5394941874452925,2.5186455423750425,2.469174889610258,2.3682233349387367,2.188717750984409,1.9051819079567376
543.0,2.55,2.55,2.5499999999999976,2.549999999999934,2.549999999998628,2.5499999999751872,2.5499999996169467,2.549999994981558,2.549999944370987,2.5499994789688496,2.5499958779736445,2.549972442823581,2.549844144224173,2.5492529250275147,2.5469569651422463,2.5394273010377457,2.5184989570292298,2.4689086633666437,2.3678227791568074,2.1882202734545206,1.9046787808874426
544.0,2.55,2.55,2.549999999999997,2.5499999999999314,2.5499999999985627,2.5499999999741467,2.549999999602855,2.5499999948210865,2.549999942839228,2.549999466746056,2.549995796597906,2.549971991485088,2.5498420615329302,2.5492449388521417,2.546931546077285,2.5393602044793595,2.5183521401998985,2.4686423395865225,2.3674224245526125,2.187723309945433,1.9041762657039325
545.0,2.55,2.55,2.5499999999999963,2.5499999999999274,2.549999999998495,2.549999999973066,2.5499999995882976,2.549999994656079,2.5499999412709022,2.5499994542807682,2.5499957139063714,2.549971534343707,2.549839958225221,2.5492368944400674,2.546905999022499,2.5392928980466,2.5182050927267787,2.4683759192353314,2.367022271265294,2.1872268592761652,1.9036743607593258
546.0,2.55,2.5499999999999994,2.5499999999999967,2.5499999999999234,2.5499999999984237,2.5499999999719427,2.5499999995732607,2.549999994486423,2.5499999396652813,2.549999441569118,2.54999562988289,2.5499710713475565,2.5498378341785415,2.5492287916013967,2.5468803238670676,2.5392253820171846,2.518057815447499,2.468109403273143,2.3666223194309444,2.1867309202698633,1.9031730642915567
547.0,2.55,2.55,2.5499999999999967,2.549999999999919,2.549999999998349,2.549999999970778,2.5499999995577314,2.5499999943120084,2.5499999380216214,2.5499994286071903,2.549995544511189,2.5499706024445397,2.5498356892703247,2.5492206301469302,2.5468545205019026,2.539157656670096,2.5179103091975925,2.4678427926546678,2.3662225691825918,2.1862354917537727,1.9026723746222087
548.0,2.55,2.55,2.5499999999999963,2.5499999999999146,2.549999999998272,2.5499999999695695,2.5499999995416953,2.549999994132719,2.5499999363391685,2.549999415391028,2.5499954577748682,2.549970127582348,2.54983352337794,2.5492124098881632,2.5468285888196607,2.5390897222855804,2.517762574810497,2.467576088329242,2.365823020650203,2.1857405725592285,1.9021722900682905
549.0,2.55,2.5499999999999994,2.549999999999995,2.549999999999911,2.549999999998192,2.5499999999683154,2.5499999995251366,2.549999993948436,2.549999934617158,2.5499994019166285,2.5499953696574007,2.5499696467084605,2.5498313363786953,2.549204130637286,2.546802528714734,2.539021579145145,2.517614613117552,2.4673092912408374,2.3654236739606906,2.1852461615216066,1.9016728089625707
550.0,2.55,2.5499999999999994,2.5499999999999963,2.549999999999906,2.549999999998108,2.5499999999670138,2.5499999995080405,2.5499999937590414,2.5499999328548126,2.5499993881799425,2.549995280142136,2.549969159770145,2.5498291281498378,2.549195792207186,2.5467763400832353,2.5389532275315205,2.5174664249479943,2.4670424023281283,2.3650245292379717,2.1847522574802376,1.9011739296351065
551.0,2.55,2.55,2.5499999999999954,2.549999999999901,2.5499999999980205,2.5499999999656637,2.5499999994903932,2.549999993564413,2.5499999310513415,2.549999374176873,2.5499951892122943,2.549968666714456,2.5498268985685657,2.549187394411473,2.5467500228230335,2.5388846677286674,2.5173180111289124,2.466775422524408,2.3646255866029366,2.1842588592784105,1.9006756504194937
552.0,2.55,2.55,2.549999999999995,2.5499999999998955,2.5499999999979286,2.5499999999642635,2.5499999994721776,2.549999993364426,2.549999929205946,2.549999359903281,2.549995096850977,2.549968167488247,2.5498246475120294,2.549178937064424,2.5467235768336107,2.538815900021676,2.5171693724853914,2.4665083527580087,2.364226846173702,2.18376596576307,1.9001779696460823
553.0,2.55,2.5500000000000003,2.5499999999999945,2.5499999999998897,2.549999999997833,2.5499999999628113,2.549999999453378,2.549999993158949,2.54999992731779,2.5499993453549,2.5499950030409426,2.549967662037817,2.549822374857261,2.5491704199822336,2.5466970020190427,2.538746924698781,2.5170205098368124,2.4662411939432287,2.363828308060563,2.183273575791643,1.8996808856592775
554.0,2.55,2.5500000000000003,2.5499999999999945,2.5499999999998844,2.5499999999977336,2.5499999999613054,2.5499999994339775,2.549999992947857,2.5499999253860683,2.5499993305275757,2.5499949077652526,2.5499671503099557,2.5498200804813984,2.5491618429794056,2.546670298279353,2.53867774204544,2.5168714240075882,2.4659739470067485,2.3634299723807177,2.1827816882123168,1.899184396792538
555.0,2.55,2.5500000000000003,2.549999999999994,2.5499999999998786,2.54999999999763,2.5499999999597445,2.5499999994139597,2.5499999927310184,2.5499999234099446,2.549999315417032,2.5499948110066435,2.5499666322509262,2.549817764261474,2.5491532058722632,2.546643465518891,2.5386083523500513,2.516722115816729,2.465706612862039,2.3630318392440315,2.182290301883212,1.8986885013949486
