time_s,mean_moisture,cumulative_loss_gl4,B_gl4_signed,B_gl4_abs,cumulative_loss_gl8,B_gl8_signed,B_gl8_abs,cumulative_loss_gl16,B_gl16_signed,B_gl16_abs,cumulative_loss_gl32,B_gl32_signed,B_gl32_abs
491.170996606063,2.4662669837101507,1.674660325721288e-05,-3.784972335552084e-12,3.784972335552084e-12,1.674660325721288e-05,-3.784972335552084e-12,3.784972335552084e-12,1.6746603257212882e-05,-3.784972335552084e-12,3.784972335552084e-12,1.6746603257212882e-05,-3.784972335552084e-12,3.784972335552084e-12
492.035797308155,2.466131636242971,1.6773672750648836e-05,-3.784972335552084e-12,3.784972335552084e-12,1.6773672750648836e-05,-3.784972335552084e-12,3.784972335552084e-12,1.677367275064884e-05,-3.784972335552084e-12,3.784972335552084e-12,1.677367275064884e-05,-3.784972335552084e-12,3.784972335552084e-12
492.900598010247,2.465996317556904,1.680073648786221e-05,-3.785416424761934e-12,3.785416424761934e-12,1.680073648786221e-05,-3.785416424761934e-12,3.785416424761934e-12,1.6800736487862214e-05,-3.785416424761934e-12,3.785416424761934e-12,1.6800736487862214e-05,-3.785416424761934e-12,3.785416424761934e-12
494.040157858608,2.4658180501373703,1.6836389971768845e-05,-3.785860513971784e-12,3.785860513971784e-12,1.6836389971768845e-05,-3.785860513971784e-12,3.785860513971784e-12,1.683638997176885e-05,-3.785860513971784e-12,3.785860513971784e-12,1.683638997176885e-05,-3.785860513971784e-12,3.785860513971784e-12
495.179717706969,2.4656398325380255,1.687203349163757e-05,-3.786748692391484e-12,3.786748692391484e-12,1.687203349163757e-05,-3.786748692391484e-12,3.786748692391484e-12,1.6872033491637574e-05,-3.786748692391484e-12,3.786748692391484e-12,1.6872033491637574e-05,-3.786748692391484e-12,3.786748692391484e-12
496.31927755533,2.4654616646715173,1.690766706493933e-05,-3.786304603181634e-12,3.786304603181634e-12,1.690766706493933e-05,-3.786304603181634e-12,3.786304603181634e-12,1.6907667064939333e-05,-3.786304603181634e-12,3.786304603181634e-12,1.6907667064939333e-05,-3.786304603181634e-12,3.786304603181634e-12
497.45883740369,2.465283546450823,1.6943290709077992e-05,-3.787192781601334e-12,3.787192781601334e-12,1.6943290709077992e-05,-3.787192781601334e-12,3.787192781601334e-12,1.6943290709077996e-05,-3.787192781601334e-12,3.787192781601334e-12,1.6943290709077996e-05,-3.787192781601334e-12,3.787192781601334e-12
498.598397252051,2.465105477789256,1.697890444139144e-05,-3.787192781601334e-12,3.787192781601334e-12,1.697890444139144e-05,-3.787192781601334e-12,3.787192781601334e-12,1.6978904441391442e-05,-3.787192781601334e-12,3.787192781601334e-12,1.6978904441391442e-05,-3.787192781601334e-12,3.787192781601334e-12
500.056433365601,2.464877715868494,1.7024456825543548e-05,-3.788525049230884e-12,3.788525049230884e-12,1.7024456825543548e-05,-3.788525049230884e-12,3.788525049230884e-12,1.702445682554355e-05,-3.788525049230884e-12,3.788525049230884e-12,1.702445682554355e-05,-3.788525049230884e-12,3.788525049230884e-12
501.514469479151,2.464650034757086,1.7069993047824922e-05,-3.789857316860434e-12,3.789857316860434e-12,1.7069993047824922e-05,-3.789857316860434e-12,3.789857316860434e-12,1.7069993047824925e-05,-3.789857316860434e-12,3.789857316860434e-12,1.7069993047824925e-05,-3.789857316860434e-12,3.789857316860434e-12
502.9725055927,2.464422434275757,1.711551314409047e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.711551314409047e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.7115513144090473e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.7115513144090473e-05,-3.7907454952801345e-12,3.7907454952801345e-12
504.43054170625,2.4641949142460717,1.716101715002752e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.716101715002752e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.7161017150027523e-05,-3.7907454952801345e-12,3.7907454952801345e-12,1.7161017150027523e-05,-3.7907454952801345e-12,3.7907454952801345e-12
505.8885778198,2.4639674744904196,1.7206505101157824e-05,-3.791633673699835e-12,3.791633673699835e-12,1.7206505101157824e-05,-3.791633673699835e-12,3.791633673699835e-12,1.7206505101157827e-05,-3.791633673699835e-12,3.791633673699835e-12,1.7206505101157827e-05,-3.791633673699835e-12,3.791633673699835e-12
507.709433576616,2.4636835507777253,1.7263289843696296e-05,-3.793410030539235e-12,3.793410030539235e-12,1.7263289843696296e-05,-3.793410030539235e-12,3.793410030539235e-12,1.72632898436963e-05,-3.793410030539235e-12,3.793410030539235e-12,1.72632898436963e-05,-3.793410030539235e-12,3.793410030539235e-12
509.530289333432,2.463399751642549,1.7320049670731182e-05,-3.795186387378635e-12,3.795186387378635e-12,1.7320049670731182e-05,-3.795186387378635e-12,3.795186387378635e-12,1.7320049670731185e-05,-3.795186387378635e-12,3.795186387378635e-12,1.7320049670731185e-05,-3.795186387378635e-12,3.795186387378635e-12
511.351145090248,2.463116076744253,1.7376784650390033e-05,-3.796962744218035e-12,3.796962744218035e-12,1.7376784650390033e-05,-3.796962744218035e-12,3.796962744218035e-12,1.7376784650390036e-05,-3.796962744218035e-12,3.796962744218035e-12,1.7376784650390036e-05,-3.796962744218035e-12,3.796962744218035e-12
513.172000847064,2.4628325257441084,1.7433494850418757e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.7433494850418757e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.743349485041876e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.743349485041876e-05,-3.7982950118475856e-12,3.7982950118475856e-12
514.99285660388,2.4625490983052676,1.7490180338186665e-05,-3.799183190267286e-12,3.799183190267286e-12,1.7490180338186665e-05,-3.799183190267286e-12,3.799183190267286e-12,1.749018033818667e-05,-3.799183190267286e-12,3.799183190267286e-12,1.749018033818667e-05,-3.799183190267286e-12,3.799183190267286e-12
517.251517938667,2.462197694919413,1.7560461015357624e-05,-3.799183190267286e-12,3.799183190267286e-12,1.7560461015357624e-05,-3.799183190267286e-12,3.799183190267286e-12,1.7560461015357628e-05,-3.799183190267286e-12,3.799183190267286e-12,1.7560461015357628e-05,-3.799183190267286e-12,3.799183190267286e-12
519.510179273454,2.4618464805053373,1.7630703898172787e-05,-3.799183190267286e-12,3.799183190267286e-12,1.7630703898172787e-05,-3.799183190267286e-12,3.799183190267286e-12,1.763070389817279e-05,-3.799183190267286e-12,3.799183190267286e-12,1.763070389817279e-05,-3.799183190267286e-12,3.799183190267286e-12
521.768840608241,2.4614954544318675,1.770090911286694e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.770090911286694e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.7700909112866944e-05,-3.7982950118475856e-12,3.7982950118475856e-12,1.7700909112866944e-05,-3.7982950118475856e-12,3.7982950118475856e-12
524.027501943028,2.461144616072048,1.7771076784830914e-05,-3.7978509226377355e-12,3.7978509226377355e-12,1.7771076784830914e-05,-3.7978509226377355e-12,3.7978509226377355e-12,1.7771076784830918e-05,-3.7978509226377355e-12,3.7978509226377355e-12,1.7771076784830918e-05,-3.7978509226377355e-12,3.7978509226377355e-12
526.286163277814,2.4607939648030857,1.784120703862341e-05,-3.7974068334278854e-12,3.7974068334278854e-12,1.784120703862341e-05,-3.7974068334278854e-12,3.7974068334278854e-12,1.7841207038623412e-05,-3.7974068334278854e-12,3.7974068334278854e-12,1.7841207038623412e-05,-3.7974068334278854e-12,3.7974068334278854e-12
