time_s,mean_moisture,cumulative_loss_trapezoid,B_trapezoid_signed,B_trapezoid_abs,q2_mass_balance_residual,cumulative_loss_gl4,B_gl4_signed,B_gl4_abs,cumulative_loss_gl8,B_gl8_signed,B_gl8_abs,cumulative_loss_gl16,B_gl16_signed,B_gl16_abs,cumulative_loss_gl32,B_gl32_signed,B_gl32_abs
3803,2.041897600352866,0.0001016205806659097,5.036824148874075e-07,5.036824148874075e-07,5.036824148874075e-07,0.00010162047992898636,-2.2022383916464605e-12,2.2022383916464605e-12,0.00010162047992898636,-2.2022383916464605e-12,2.2022383916464605e-12,0.00010162047992898638,-2.2022383916464605e-12,2.2022383916464605e-12,0.00010162047992898638,-2.2022383916464605e-12,2.2022383916464605e-12
3804,2.0417845981427933,0.00010164318110791991,5.03682392682947e-07,5.03682392682947e-07,5.03682392682947e-07,0.00010164308037100127,-2.2004620348070603e-12,2.2004620348070603e-12,0.00010164308037100127,-2.2004620348070603e-12,2.2004620348070603e-12,0.00010164308037100129,-2.2004620348070603e-12,2.2004620348070603e-12,0.00010164308037100129,-2.2004620348070603e-12,2.2004620348070603e-12
3805,2.041671601725562,0.00010166578039136188,5.036823704784865e-07,5.036823704784865e-07,5.036823704784865e-07,0.00010166567965444772,-2.19957385638736e-12,2.19957385638736e-12,0.00010166567965444772,-2.19957385638736e-12,2.19957385638736e-12,0.00010166567965444775,-2.19957385638736e-12,2.19957385638736e-12,0.00010166567965444775,-2.19957385638736e-12,2.19957385638736e-12
3806,2.041558611101441,0.0001016883785161817,5.036823496062937e-07,5.036823496062937e-07,5.036823496062937e-07,0.00010168827777927184,-2.20001794559721e-12,2.20001794559721e-12,0.00010168827777927184,-2.20001794559721e-12,2.20001794559721e-12,0.00010168827777927187,-2.19957385638736e-12,2.19957385638736e-12,0.00010168827777927187,-2.19957385638736e-12,2.19957385638736e-12
3807,2.0414456262706913,0.00010171097548232771,5.036823305104576e-07,5.036823305104576e-07,5.036823305104576e-07,0.00010171087474542197,-2.19912976717751e-12,2.19912976717751e-12,0.00010171087474542197,-2.19912976717751e-12,2.19912976717751e-12,0.000101710874745422,-2.19912976717751e-12,2.19912976717751e-12,0.000101710874745422,-2.19912976717751e-12,2.19912976717751e-12
3808,2.0413326472335585,0.00010173357128975037,5.036823105264432e-07,5.036823105264432e-07,5.036823105264432e-07,0.0001017334705528486,-2.19868567796766e-12,2.19868567796766e-12,0.0001017334705528486,-2.19868567796766e-12,2.19868567796766e-12,0.00010173347055284862,-2.19868567796766e-12,2.19868567796766e-12,0.00010173347055284862,-2.19868567796766e-12,2.19868567796766e-12
3809,2.0412196739902826,0.00010175616593840216,5.03682293206964e-07,5.03682293206964e-07,5.03682293206964e-07,0.00010175606520150418,-2.1969093211282598e-12,2.1969093211282598e-12,0.00010175606520150418,-2.1969093211282598e-12,2.1969093211282598e-12,0.00010175606520150421,-2.1969093211282598e-12,2.1969093211282598e-12,0.00010175606520150421,-2.1969093211282598e-12,2.1969093211282598e-12
3810,2.041106706541088,0.00010177875942823751,5.036822776638417e-07,5.036822776638417e-07,5.036822776638417e-07,0.0001017786586913432,-2.1964652319184097e-12,2.1964652319184097e-12,0.0001017786586913432,-2.1964652319184097e-12,2.1964652319184097e-12,0.00010177865869134322,-2.1960211427085596e-12,2.1960211427085596e-12,0.00010177865869134322,-2.1960211427085596e-12,2.1960211427085596e-12
3811,2.040993744886197,0.0001018013517592127,5.036822603443625e-07,5.036822603443625e-07,5.036822603443625e-07,0.00010180125102232186,-2.1942447858691594e-12,2.1942447858691594e-12,0.00010180125102232186,-2.1942447858691594e-12,2.1942447858691594e-12,0.00010180125102232189,-2.1938006966593093e-12,2.1938006966593093e-12,0.00010180125102232189,-2.1938006966593093e-12,2.1938006966593093e-12
3812,2.0408807890258167,0.00010182394293128572,5.03682246577597e-07,5.03682246577597e-07,5.03682246577597e-07,0.00010182384219439825,-2.192468429029759e-12,2.192468429029759e-12,0.00010182384219439825,-2.192468429029759e-12,2.192468429029759e-12,0.00010182384219439828,-2.192468429029759e-12,2.192468429029759e-12,0.00010182384219439828,-2.192468429029759e-12,2.192468429029759e-12
3813,2.0407678389601487,0.00010184653294441629,5.036822292581178e-07,5.036822292581178e-07,5.036822292581178e-07,0.00010184643220753203,-2.191580250610059e-12,2.191580250610059e-12,0.00010184643220753203,-2.191580250610059e-12,2.191580250610059e-12,0.00010184643220753205,-2.191580250610059e-12,2.191580250610059e-12,0.00010184643220753205,-2.191580250610059e-12,2.191580250610059e-12
3814,2.040654894689388,0.00010186912179856572,5.036822163795307e-07,5.036822163795307e-07,5.036822163795307e-07,0.00010186902106168455,-2.1898038937706588e-12,2.1898038937706588e-12,0.00010186902106168455,-2.1898038937706588e-12,2.1898038937706588e-12,0.00010186902106168458,-2.1893598045608087e-12,2.1893598045608087e-12,0.00010186902106168458,-2.1893598045608087e-12,2.1893598045608087e-12
3815,2.0405419562137173,0.00010189170949369691,5.036822030568544e-07,5.036822030568544e-07,5.036822030568544e-07,0.0001018916087568187,-2.1898038937706588e-12,2.1898038937706588e-12,0.0001018916087568187,-2.1898038937706588e-12,2.1898038937706588e-12,0.00010189160875681872,-2.1893598045608087e-12,2.1893598045608087e-12,0.00010189160875681872,-2.1893598045608087e-12,2.1893598045608087e-12
3816,2.040429023533318,0.00010191429602977423,5.036821897341781e-07,5.036821897341781e-07,5.036821897341781e-07,0.00010191419529289886,-2.1880275369312585e-12,2.1880275369312585e-12,0.00010191419529289886,-2.1880275369312585e-12,2.1880275369312585e-12,0.00010191419529289889,-2.1880275369312585e-12,2.1880275369312585e-12,0.00010191419529289889,-2.1880275369312585e-12,2.1880275369312585e-12
3817,2.0403160966483576,0.00010193688140676353,5.03682174635145e-07,5.03682174635145e-07,5.03682174635145e-07,0.00010193678066989088,-2.1884716261411086e-12,2.1884716261411086e-12,0.00010193678066989088,-2.1884716261411086e-12,2.1884716261411086e-12,0.00010193678066989091,-2.1880275369312585e-12,2.1880275369312585e-12,0.00010193678066989091,-2.1880275369312585e-12,2.1880275369312585e-12
3818,2.040203175559003,0.00010195946562463202,5.036821648651824e-07,5.036821648651824e-07,5.036821648651824e-07,0.00010195936488776199,-2.1875834477214084e-12,2.1875834477214084e-12,0.00010195936488776199,-2.1875834477214084e-12,2.1875834477214084e-12,0.00010195936488776202,-2.1871393585115584e-12,2.1871393585115584e-12,0.00010195936488776202,-2.1871393585115584e-12,2.1871393585115584e-12
3819,2.04009026026541,0.00010198204868334829,5.036821519865953e-07,5.036821519865953e-07,5.036821519865953e-07,0.00010198194794648076,-2.1866952693017083e-12,2.1866952693017083e-12,0.00010198194794648076,-2.1866952693017083e-12,2.1866952693017083e-12,0.00010198194794648079,-2.1862511800918583e-12,2.1862511800918583e-12,0.00010198194794648079,-2.1862511800918583e-12,2.1862511800918583e-12
3820,2.039977350767729,0.00010200463058288218,5.036821417725434e-07,5.036821417725434e-07,5.036821417725434e-07,0.00010200452984601707,-2.185807090882008e-12,2.185807090882008e-12,0.00010200452984601707,-2.185807090882008e-12,2.185807090882008e-12,0.0001020045298460171,-2.185807090882008e-12,2.185807090882008e-12,0.0001020045298460171,-2.185807090882008e-12,2.185807090882008e-12
3821,2.039864447066105,0.00010202721132320486,5.036821311144024e-07,5.036821311144024e-07,5.036821311144024e-07,0.00010202711058634205,-2.184918912462308e-12,2.184918912462308e-12,0.00010202711058634205,-2.184918912462308e-12,2.184918912462308e-12,0.00010202711058634208,-2.184918912462308e-12,2.184918912462308e-12,0.00010202711058634208,-2.184918912462308e-12,2.184918912462308e-12
3822,2.039751549160676,0.00010204979090428865,5.03682119568083e-07,5.03682119568083e-07,5.03682119568083e-07,0.00010204969016742805,-2.184030734042608e-12,2.184030734042608e-12,0.00010204969016742805,-2.184030734042608e-12,2.184030734042608e-12,0.00010204969016742808,-2.184030734042608e-12,2.184030734042608e-12,0.00010204969016742808,-2.184030734042608e-12,2.184030734042608e-12
3823,2.0396386570515745,0.00010207236932610709,5.036821102422095e-07,5.036821102422095e-07,5.036821102422095e-07,0.0001020722685892486,-2.1826984664130578e-12,2.1826984664130578e-12,0.0001020722685892486,-2.1826984664130578e-12,2.1826984664130578e-12,0.00010207226858924863,-2.1826984664130578e-12,2.1826984664130578e-12,0.00010207226858924863,-2.1826984664130578e-12,2.1826984664130578e-12
3824,2.0395257707389267,0.00010209494658863483,5.036821009163361e-07,5.036821009163361e-07,5.036821009163361e-07,0.00010209484585177836,-2.1818102879933576e-12,2.1818102879933576e-12,0.00010209484585177836,-2.1818102879933576e-12,2.1818102879933576e-12,0.00010209484585177839,-2.1818102879933576e-12,2.1818102879933576e-12,0.00010209484585177839,-2.1818102879933576e-12,2.1818102879933576e-12
3825,2.039412890222854,0.00010211752269184766,5.036820920345519e-07,5.036820920345519e-07,5.036820920345519e-07,0.00010211742195499312,-2.1804780203638074e-12,2.1804780203638074e-12,0.00010211742195499312,-2.1804780203638074e-12,2.1804780203638074e-12,0.00010211742195499315,-2.1804780203638074e-12,2.1804780203638074e-12,0.00010211742195499315,-2.1804780203638074e-12,2.1804780203638074e-12
3826,2.0393000155034713,0.00010214009763572242,5.036820831527677e-07,5.036820831527677e-07,5.036820831527677e-07,0.00010213999689886972,-2.1804780203638074e-12,2.1804780203638074e-12,0.00010213999689886972,-2.1804780203638074e-12,2.1804780203638074e-12,0.00010213999689886975,-2.1800339311539574e-12,2.1800339311539574e-12,0.00010213999689886975,-2.1800339311539574e-12,2.1800339311539574e-12
3827,2.03918714658089,0.000102162671420237,5.036820742709835e-07,5.036820742709835e-07,5.036820742709835e-07,0.00010216257068338605,-2.1800339311539574e-12,2.1800339311539574e-12,0.00010216257068338605,-2.1800339311539574e-12,2.1800339311539574e-12,0.00010216257068338607,-2.1795898419441073e-12,2.1795898419441073e-12,0.00010216257068338607,-2.1795898419441073e-12,2.1795898419441073e-12
3828,2.039074283455216,0.00010218524404537031,5.036820676096454e-07,5.036820676096454e-07,5.036820676096454e-07,0.00010218514330852104,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010218514330852104,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010218514330852107,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010218514330852107,-2.1791457527342573e-12,2.1791457527342573e-12
3829,2.0389614261265483,0.00010220781551110226,5.036820609483073e-07,5.036820609483073e-07,5.036820609483073e-07,0.00010220771477425459,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010220771477425459,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010220771477425461,-2.1791457527342573e-12,2.1791457527342573e-12,0.00010220771477425461,-2.1791457527342573e-12,2.1791457527342573e-12
3830,2.038848574594984,0.0001022303858174137,5.036820529547015e-07,5.036820529547015e-07,5.036820529547015e-07,0.00010223028508056755,-2.178701663524407e-12,2.178701663524407e-12,0.00010223028508056755,-2.178701663524407e-12,2.178701663524407e-12,0.00010223028508056758,-2.178701663524407e-12,2.178701663524407e-12,0.00010223028508056758,-2.178701663524407e-12,2.178701663524407e-12
3831,2.038735728860613,0.00010225295496428645,5.036820467374525e-07,5.036820467374525e-07,5.036820467374525e-07,0.00010225285422744174,-2.178257574314557e-12,2.178257574314557e-12,0.00010225285422744174,-2.178257574314557e-12,2.178257574314557e-12,0.00010225285422744176,-2.178257574314557e-12,2.178257574314557e-12,0.00010225285422744176,-2.178257574314557e-12,2.178257574314557e-12
3832,2.0386228889235234,0.00010227552295170321,5.036820405202036e-07,5.036820405202036e-07,5.036820405202036e-07,0.00010227542221485987,-2.177369395894857e-12,2.177369395894857e-12,0.00010227542221485987,-2.177369395894857e-12,2.177369395894857e-12,0.0001022754222148599,-2.177369395894857e-12,2.177369395894857e-12,0.0001022754222148599,-2.177369395894857e-12,2.177369395894857e-12
3833,2.0385100547837953,0.00010229808977964761,5.036820343029547e-07,5.036820343029547e-07,5.036820343029547e-07,0.00010229798904280557,-2.177369395894857e-12,2.177369395894857e-12,0.00010229798904280557,-2.177369395894857e-12,2.177369395894857e-12,0.0001022979890428056,-2.176925306685007e-12,2.176925306685007e-12,0.0001022979890428056,-2.176925306685007e-12,2.176925306685007e-12
3834,2.0383972264415067,0.0001023206554481041,5.036820285297949e-07,5.036820285297949e-07,5.036820285297949e-07,0.00010232055471126327,-2.177369395894857e-12,2.177369395894857e-12,0.00010232055471126327,-2.177369395894857e-12,2.177369395894857e-12,0.0001023205547112633,-2.177369395894857e-12,2.177369395894857e-12,0.0001023205547112633,-2.177369395894857e-12,2.177369395894857e-12
3835,2.038284403896731,0.00010234321995705801,5.036820218684568e-07,5.036820218684568e-07,5.036820218684568e-07,0.00010234311922021835,-2.177369395894857e-12,2.177369395894857e-12,0.00010234311922021835,-2.177369395894857e-12,2.177369395894857e-12,0.00010234311922021838,-2.177369395894857e-12,2.177369395894857e-12,0.00010234311922021838,-2.177369395894857e-12,2.177369395894857e-12
3836,2.0381715871495385,0.0001023657833064955,5.036820169834755e-07,5.036820169834755e-07,5.036820169834755e-07,0.00010236568256965692,-2.177369395894857e-12,2.177369395894857e-12,0.00010236568256965692,-2.177369395894857e-12,2.177369395894857e-12,0.00010236568256965695,-2.176925306685007e-12,2.176925306685007e-12,0.00010236568256965695,-2.176925306685007e-12,2.176925306685007e-12
3837,2.0380587761999935,0.00010238834549640352,5.036820112103157e-07,5.036820112103157e-07,5.036820112103157e-07,0.00010238824475956595,-2.176925306685007e-12,2.176925306685007e-12,0.00010238824475956595,-2.176925306685007e-12,2.176925306685007e-12,0.00010238824475956598,-2.176925306685007e-12,2.176925306685007e-12,0.00010238824475956598,-2.176925306685007e-12,2.176925306685007e-12
3838,2.0379459710481567,0.00010241090652676982,5.036820072135129e-07,5.036820072135129e-07,5.036820072135129e-07,0.00010241080578993321,-2.177369395894857e-12,2.177369395894857e-12,0.00010241080578993321,-2.177369395894857e-12,2.177369395894857e-12,0.00010241080578993324,-2.177369395894857e-12,2.177369395894857e-12,0.00010241080578993324,-2.177369395894857e-12,2.177369395894857e-12
3839,2.0378331716940865,0.00010243346639758292,5.036820023285316e-07,5.036820023285316e-07,5.036820023285316e-07,0.0001024333656607472,-2.177813485104707e-12,2.177813485104707e-12,0.0001024333656607472,-2.177813485104707e-12,2.177813485104707e-12,0.00010243336566074723,-2.177369395894857e-12,2.177369395894857e-12,0.00010243336566074723,-2.177369395894857e-12,2.177369395894857e-12
3840,2.037720378138151,0.000102456025108833,5.036823162996029e-07,5.036823162996029e-07,5.036823162996029e-07,0.00010245592437199729,-1.8625101461111626e-12,1.8625101461111626e-12,0.00010245592437199729,-1.8625101461111626e-12,1.8625101461111626e-12,0.00010245592437199732,-1.8625101461111626e-12,1.8625101461111626e-12,0.00010245592437199732,-1.8625101461111626e-12,1.8625101461111626e-12
3841,2.0376075904595607,0.00010247858264462012,5.036826609128298e-07,5.036826609128298e-07,5.036826609128298e-07,0.00010247848190776089,-1.6351364706679306e-12,1.6351364706679306e-12,0.00010247848190776089,-1.6351364706679306e-12,1.6351364706679306e-12,0.00010247848190776092,-1.6346923814580805e-12,1.6346923814580805e-12,0.00010247848190776092,-1.6346923814580805e-12,1.6346923814580805e-12
3842,2.037494808736618,0.00010250113898914844,5.036823607085239e-07,5.036823607085239e-07,5.036823607085239e-07,0.00010250103825227574,-2.0037305148434825e-12,2.0037305148434825e-12,0.00010250103825227574,-2.0037305148434825e-12,2.0037305148434825e-12,0.00010250103825227576,-2.0037305148434825e-12,2.0037305148434825e-12,0.00010250103825227576,-2.0037305148434825e-12,2.0037305148434825e-12
3843,2.0373820329694685,0.0001025236941425889,5.036824122228722e-07,5.036824122228722e-07,5.036824122228722e-07,0.00010252359340570543,-2.0046186932631826e-12,2.0046186932631826e-12,0.00010252359340570543,-2.0046186932631826e-12,2.0046186932631826e-12,0.00010252359340570545,-2.0046186932631826e-12,2.0046186932631826e-12,0.00010252359340570545,-2.0046186932631826e-12,2.0046186932631826e-12
3844,2.0372692631570755,0.00010254624810507329,5.036824428650277e-07,5.036824428650277e-07,5.036824428650277e-07,0.00010254614736818027,-2.0237145292867353e-12,2.0237145292867353e-12,0.00010254614736818027,-2.0237145292867353e-12,2.0237145292867353e-12,0.0001025461473681803,-2.0232704400768853e-12,2.0232704400768853e-12,0.0001025461473681803,-2.0232704400768853e-12,2.0232704400768853e-12
3845,2.037156499298906,0.00010256880087671716,5.036824930471084e-07,5.036824930471084e-07,5.036824930471084e-07,0.00010256870013981537,-2.0174972803488345e-12,2.0174972803488345e-12,0.00010256870013981537,-2.0174972803488345e-12,2.0174972803488345e-12,0.0001025687001398154,-2.0170531911389844e-12,2.0170531911389844e-12,0.0001025687001398154,-2.0170531911389844e-12,2.0170531911389844e-12
3846,2.0370437413944087,0.00010259135245762634,5.036825401205647e-07,5.036825401205647e-07,5.036825401205647e-07,0.00010259125172071635,-2.0099477637813834e-12,2.0099477637813834e-12,0.00010259125172071635,-2.0099477637813834e-12,2.0099477637813834e-12,0.00010259125172071638,-2.0095036745715333e-12,2.0095036745715333e-12,0.00010259125172071638,-2.0095036745715333e-12,2.0095036745715333e-12
3847,2.0369309894430825,0.00010261390284789995,5.036825845294857e-07,5.036825845294857e-07,5.036825845294857e-07,0.00010261380211098216,-2.006839139312433e-12,2.006839139312433e-12,0.00010261380211098216,-2.006839139312433e-12,2.006839139312433e-12,0.00010261380211098218,-2.006839139312433e-12,2.006839139312433e-12,0.00010261380211098218,-2.006839139312433e-12,2.006839139312433e-12
