time_s,mean_moisture,cumulative_loss_factor,effective_balance_residual
5995.0,1.8078051443183156,0.0001484390718835377,5.037360044646277e-07
5996.0,1.807704313106322,0.00014845923812593597,5.037360022441817e-07
5997.0,1.8076034875715534,0.0001484794032328891,5.037359995796464e-07
5998.0,1.8075026677140473,0.00014849956720438957,5.037359955828435e-07
5999.0,1.807401853533844,0.0001485197300404295,5.037359920301299e-07
6000.0,1.807301045030984,0.0001485398917410009,5.037359893655946e-07
6001.0,1.8072002418936486,0.00014856005236836003,5.037354493531154e-07
6002.0,1.807099443813248,0.00014858021198439005,5.037351988868011e-07
6003.0,1.806998650792772,0.0001486003705884432,5.037349883885156e-07
6004.0,1.806897862834717,0.00014862052818001697,5.037348023151367e-07
6005.0,1.806797079941285,0.00014864068475866976,5.037346340053261e-07
6006.0,1.8066963021144915,0.0001486608403239976,5.037344799063703e-07
6007.0,1.806595529356218,0.00014868099487562263,5.037343315805742e-07
6008.0,1.8064947616682534,0.00014870114841318698,5.037341890279379e-07
6009.0,1.8063939990523112,0.00014872130093634874,5.037340558011749e-07
6010.0,1.80629324151003,0.00014874145244477897,5.037339252389472e-07
6011.0,1.8061924890430012,0.00014876160293815952,5.037337995617008e-07
6012.0,1.8060917416527669,0.0001487817524161815,5.037336747726329e-07
6013.0,1.8059909993408327,0.0001488019008785442,5.03733554424457e-07
6014.0,1.8058902621086643,0.00014882204832495407,5.037334354085488e-07
6015.0,1.8057895299577005,0.00014884219475512397,5.037333208335326e-07
6016.0,1.8056888028893436,0.0001488623401687725,5.037332067026057e-07
6017.0,1.8055880809049802,0.00014888248456562344,5.037330979007493e-07
6018.0,1.8054873640059614,0.00014890262794540525,5.037329882107144e-07
6019.0,1.8053866521936293,0.00014892277030785072,5.037328834056609e-07
6020.0,1.805285945469293,0.00014894291165269666,5.037327768242505e-07
6021.0,1.8051852438342513,0.0001489630519796836,5.03732669798751e-07
6022.0,1.8050845472897865,0.00014898319128855557,5.037325649936975e-07
6023.0,1.8049838558371618,0.00014900332957905983,5.037324615209116e-07
6024.0,1.8048831694776273,0.0001490234668509467,5.037323611567501e-07
6025.0,1.8047824882124168,0.00014904360310396934,5.037322643453024e-07
6026.0,1.8046818120427492,0.00014906373833788354,5.037321675338546e-07
6027.0,1.8045811409698302,0.00014908387255244772,5.037320693901393e-07
6028.0,1.8044804749948604,0.00014910400574742259,5.037319739109591e-07
6029.0,1.8043798141190224,0.00014912413792257125,5.037318793199574e-07
6030.0,1.8042791583434863,0.00014914426907765895,5.037317816203313e-07
6031.0,1.8041785076694234,0.00014916439921245305,5.037316892497756e-07
6032.0,1.8040778620979794,0.00014918452832672285,5.037315942146847e-07
6033.0,1.803977221630302,0.00014920465642023965,5.037315009559507e-07
6034.0,1.803876586267523,0.00014922478349277648,5.037314059208597e-07
6035.0,1.803775956010775,0.00014924490954410823,5.037313166589286e-07
6036.0,1.8036753308611682,0.00014926503457401142,5.037312260647298e-07
6037.0,1.8035747108198144,0.00014928515858226421,5.037311359146202e-07
6038.0,1.8034740958878144,0.00014930528156864635,5.03731046652689e-07
6039.0,1.8033734860662607,0.00014932540353293906,5.037309565025794e-07
6040.0,1.8032728813562429,0.00014934552447492505,5.037308685729158e-07
6041.0,1.8031722817588374,0.00014936564439438845,5.037307801991631e-07
6042.0,1.803071687275118,0.00014938576329111476,5.037306922694995e-07
6043.0,1.8029710979061506,0.00014940588116489078,5.037306052280144e-07
6044.0,1.802870513652994,0.00014942599801550464,5.0373051774244e-07
6045.0,1.8027699345167016,0.00014944611384274571,5.037304307009549e-07
6046.0,1.802669360498323,0.00014946622864640458,5.037303467680943e-07
6047.0,1.8025687915988942,0.000149486342426273,5.037302597266091e-07
6048.0,1.8024682278194546,0.0001495064551821439,5.037301744614808e-07
6049.0,1.802367669161032,0.00014952656691381134,5.037300891963525e-07
6050.0,1.8022671156246521,0.00014954667762107044,5.037300048194027e-07
6051.0,1.802166567211333,0.0001495667873037174,5.037299204424528e-07
6052.0,1.8020660239220874,0.00014958689596154945,5.037298351773245e-07
6053.0,1.8019654857579268,0.00014960700359436486,5.03729751688553e-07
6054.0,1.8018649527198527,0.00014962711020196287,5.037296677556924e-07
6055.0,1.8017644248088667,0.00014964721578414369,5.037295855991886e-07
6056.0,1.801663902025959,0.00014966732034070847,5.037295021104171e-07
6057.0,1.8015633843721228,0.00014968742387145933,5.037294199539133e-07
6058.0,1.8014628718483412,0.00014970752637619926,5.037293377974095e-07
6059.0,1.8013623644555965,0.00014972762785473212,5.037292578613517e-07
6060.0,1.8012618621948149,0.00014974772830686242,5.037291277432132e-07
6061.0,1.8011613650473748,0.00014976782773631922,5.037289714238113e-07
6062.0,1.8010608729952526,0.0001497879261467077,5.037287915676814e-07
6063.0,1.800960386040647,0.00014980802353759378,5.037286165965327e-07
6064.0,1.8008599041856623,0.000149828119908556,5.037284429576516e-07
6065.0,1.8007594274323744,0.0001498482152591795,5.03728272427395e-07
6066.0,1.8006589557828325,0.00014986830958905415,5.037281041175845e-07
6067.0,1.8005584892390667,0.0001498884028977737,5.03727935807774e-07
6068.0,1.8004580278030928,0.0001499084951849351,5.037277688302311e-07
6069.0,1.8003575714769127,0.00014992858645013833,5.037276049613126e-07
6070.0,1.8002571202625084,0.00014994867669298592,5.037274384278589e-07
6071.0,1.8001566741618609,0.0001499687659130828,5.037272754471189e-07
6072.0,1.8000562331769312,0.00014998885411003618,5.037271129104681e-07
6073.0,1.799955797309674,0.00015000894128345537,5.037269512619957e-07
6074.0,1.7998553665620314,0.0001500290274329517,5.037267905017018e-07
6075.0,1.7997549409359386,0.00015004911255813835,5.037266306295862e-07
6076.0,1.7996545204333183,0.00015006919665863031,5.037264703133815e-07
6077.0,1.7995541050560901,0.00015008927973404434,5.03726312661712e-07
6078.0,1.7994536948061606,0.00015010936178399883,5.037261554541317e-07
6079.0,1.7993532896854254,0.0001501294428081138,5.037259951379269e-07
6080.0,1.7992528896957847,0.00015014952280601086,5.037258397067035e-07
6081.0,1.7991524948391178,0.00015016960177731306,5.037256838313908e-07
6082.0,1.7990521051173023,0.00015018967972164497,5.03725527511989e-07
6083.0,1.79895172053221,0.00015020975663863255,5.037253734130331e-07
6084.0,1.7988513410857028,0.00015022983252790313,5.037252188699881e-07
6085.0,1.7987509667796375,0.00015024990738908545,5.037250652151215e-07
6086.0,1.7986505976158624,0.0001502699812218095,5.037249106720765e-07
6087.0,1.7985502335962247,0.0001502900540257066,5.037247583494775e-07
6088.0,1.7984498747225588,0.00015031012580040928,5.037246055827893e-07
6089.0,1.7983495209966986,0.00015033019654555138,5.037244563688148e-07
6090.0,1.7982491724204634,0.00015035026626076788,5.037243036021266e-07
6091.0,1.7981488289956773,0.00015037033494569497,5.037241526117953e-07
6092.0,1.7980484907241516,0.00015039040259997,5.037240020655531e-07
6093.0,1.7979481576076946,0.00015041046922323141,5.037238524074894e-07
6094.0,1.7978478296481089,0.00015043053481511885,5.037237036376041e-07
6095.0,1.7977475068471878,0.000150450599375273,5.03723553091362e-07
6096.0,1.797647189206729,0.00015047066290333562,5.037234074301011e-07
6097.0,1.79754687672851,0.00015049072539894954,5.037232582161266e-07
6098.0,1.7974465694143165,0.00015051078686175866,5.037231103344197e-07
6099.0,1.7973462672659246,0.0001505308472914079,5.037229646731589e-07
6100.0,1.7972459702851014,0.0001505509066875431,5.037228176796305e-07
6101.0,1.7971456784736144,0.00015057096504981127,5.037226711301912e-07
6102.0,1.7970453918332225,0.00015059102237786025,5.03722524580752e-07
6103.0,1.7969451103656835,0.0001506110786713389,5.037223784754019e-07
6104.0,1.7968448340727476,0.00015063113392989707,5.037222337023195e-07
6105.0,1.7967445629561611,0.0001506511881531855,5.037220893733263e-07
6106.0,1.7966442970176646,0.00015067124134085584,5.037219446002439e-07
6107.0,1.7965440362589953,0.00015069129349256074,5.037217998271615e-07
6108.0,1.7964437806818887,0.00015071134460795368,5.037216577186143e-07
6109.0,1.7963435302880673,0.00015073139468668907,5.037215129455319e-07
6110.0,1.7962432850792587,0.0001507514437284222,5.037213699488063e-07
6111.0,1.796143045057181,0.00015077149173280919,5.0372122739617e-07
6112.0,1.7960428102235497,0.00015079153869950707,5.03721085731712e-07
6113.0,1.795942580580074,0.0001508115846281737,5.037209427349865e-07
6114.0,1.7958423561284613,0.00015083162951846774,5.037208006264393e-07
6115.0,1.7957421368704158,0.00015085167337004876,5.03720660294249e-07
6116.0,1.7956419228076328,0.0001508717161825771,5.037205190738803e-07
6117.0,1.7955417139418075,0.00015089175795571393,5.037203778535115e-07
6118.0,1.7954415102746313,0.00015091179868912118,5.037202375213212e-07
6119.0,1.7953413118077892,0.00015093183838246163,5.037200980773093e-07
6120.0,1.7952411185429886,0.00015095187703539906,5.037199843904716e-07
6121.0,1.7951409306070396,0.00015097191462267576,5.03720419153808e-07
6122.0,1.7950407481224004,0.00015099195111967692,5.037207855274062e-07
6123.0,1.794940571084614,0.00015101198652730282,5.037211288083654e-07
6124.0,1.79484039948954,0.00015103202084638384,5.037214596548267e-07
6125.0,1.7947402333331963,0.0001510520540777174,5.037217838399499e-07
6126.0,1.7946400726117053,0.00015107208622207866,5.037220991432889e-07
6127.0,1.7945399173212782,0.0001510921172802261,5.037224091175574e-07
6128.0,1.7944397674581907,0.0001511121472529046,5.037227142068446e-07
6129.0,1.7943396230187767,0.00015113217614084768,5.03723015743418e-07
6130.0,1.794239483999418,0.0001511522039447791,5.037233141713671e-07
6131.0,1.7941393503965373,0.000151172230665414,5.037236077143348e-07
6132.0,1.7940392222065997,0.0001511922563034597,5.037238985927672e-07
6133.0,1.7939390994261026,0.0001512122808596166,5.037241863625752e-07
6134.0,1.7938389820515805,0.00015123230433457867,5.037244745764724e-07
6135.0,1.7937388700795878,0.00015125232672903396,5.037247583494775e-07
6136.0,1.793638763506714,0.00015127234804366503,5.037250399020365e-07
6137.0,1.7935386623295737,0.00015129236827914926,5.037253205664172e-07
6138.0,1.7934385665448014,0.00015131238743615926,5.037255981221733e-07
6139.0,1.7933384761490576,0.00015133240551536308,5.037258734574834e-07
6140.0,1.7932383911390266,0.00015135242251742442,5.037261492368827e-07
6141.0,1.7931383115114061,0.00015137243844300295,5.037264214635684e-07
6142.0,1.7930382372629203,0.00015139245329275436,5.037266928020756e-07
6143.0,1.792938168390308,0.0001514124670673307,5.037269619201368e-07
6144.0,1.7928381048903281,0.00015143247976738037,5.037272305941087e-07
6145.0,1.7927380467597551,0.00015145249139354844,5.037274979358131e-07
6146.0,1.7926379939953794,0.0001514725019464766,5.037277630570713e-07
6147.0,1.7925379465940108,0.0001514925114268034,5.037280281783296e-07
6148.0,1.792437904552468,0.00015151251983516436,5.037282906350526e-07
6149.0,1.7923378678675923,0.000151532527172192,5.037285526476865e-07
6150.0,1.7922378365362344,0.00015155253343851602,5.037288151044095e-07
6151.0,1.7921378105552568,0.0001515725386347633,5.037290740084188e-07
6152.0,1.7920377899215423,0.0001515925427615581,5.037293333565174e-07
6153.0,1.7919377746319816,0.00015161254581952198,5.037295918164375e-07
6154.0,1.7918377646834776,0.00015163254780927403,5.037298485000008e-07
6155.0,1.79173776007295,0.00015165254873143088,5.037301051835641e-07
6156.0,1.7916377607973257,0.0001516725485866067,5.037303596466813e-07
6157.0,1.791537766853547,0.00015169254737541334,5.037306141097986e-07
6158.0,1.7914377782385642,0.0001517125450984604,5.03730866796559e-07
6159.0,1.7913377949493419,0.00015173254175635523,5.03731118595141e-07
6160.0,1.791237816982854,0.000151752537349703,5.037313695055445e-07
6161.0,1.791137844336087,0.0001517725318791067,5.037316213041265e-07
6162.0,1.7910378770060331,0.00015179252534516734,5.037318704381732e-07
6163.0,1.7909379149897,0.00015181251774848385,5.0373211957222e-07
6164.0,1.7908379582841019,0.00015183250908965313,5.037323682621775e-07
6165.0,1.7907380068862644,0.00015185249936927015,5.037326156198674e-07
6166.0,1.7906380607932217,0.00015187248858792798,5.037328620893788e-07
6167.0,1.7905381200020192,0.0001518924767462178,5.037331090029795e-07
6168.0,1.7904381845097075,0.00015191246384472893,5.037333528079557e-07
6169.0,1.7903382543133504,0.00015193244988404893,5.037335957247535e-07
6170.0,1.790238329410021,0.00015195243486476351,5.037338390856405e-07
6171.0,1.7901384097967972,0.0001519724187874567,5.037340811142599e-07
6172.0,1.7900384954707695,0.0001519924016527108,5.037343240310577e-07
6173.0,1.7899385864290347,0.0001520123834611064,5.037345673919447e-07
6174.0,1.7898386826686936,0.00015203236421322249,5.037348067560288e-07
6175.0,1.7897387841868644,0.00015205234390963632,5.037350465642021e-07
6176.0,1.7896388909806682,0.00015207232255092366,5.037352872605538e-07
6177.0,1.7895390030472302,0.00015209230013765864,5.037355239601027e-07
6178.0,1.7894391203836923,0.00015211227667041383,5.037357619919192e-07
6179.0,1.7893392429871973,0.00015213225214976027,5.037359991355572e-07
6180.0,1.7892393708548655,0.00015215222657626729,5.037362025284153e-07
6181.0,1.7891395039315303,0.0001521721999609007,5.03736034662694e-07
6182.0,1.7890396421650714,0.00015219217231416594,5.037359014359311e-07
6183.0,1.7889397855571112,0.00015221214363573334,5.037357784232199e-07
6184.0,1.78883993410913,0.0001522321139253061,5.037356607395793e-07
6185.0,1.788740087822532,0.0001522520831826037,5.037355510495445e-07
6186.0,1.7886402466986568,0.00015227205140735692,5.037354422476881e-07
6187.0,1.7885404107388079,0.00015229201859930512,5.037353338899209e-07
6188.0,1.7884405799442586,0.00015231198475819472,5.03735232637581e-07
6189.0,1.788340754316241,0.00015233194988377807,5.037351318293304e-07
6190.0,1.7882409338559697,0.00015235191397581265,5.03735033685615e-07
6191.0,1.7881411185646319,0.00015237187703406052,5.037349350978104e-07
6192.0,1.7880413084434004,0.00015239183905828779,5.037348400627195e-07
6193.0,1.7879415034934243,0.0001524118000482642,5.03734745915807e-07
6194.0,1.7878417037158378,0.00015243176000376293,5.037346531011622e-07
6195.0,1.7877419091117606,0.0001524517189245602,5.037345620628741e-07
6196.0,1.7876421196822931,0.00015247167681043506,5.037344688041401e-07
6197.0,1.7875423354285338,0.0001524916336611693,5.037343808744765e-07
6198.0,1.787442556351555,0.00015251158947654717,5.037342916125453e-07
6199.0,1.7873427824524282,0.00015253154425635523,5.037342050151494e-07
6200.0,1.7872430137322044,0.00015255149800038232,5.037341166413967e-07
6201.0,1.7871432501919347,0.0001525714507084193,5.037340318203576e-07
6202.0,1.7870434918326505,0.00015259140238025907,5.037339465552293e-07
6203.0,1.78694373865538,0.00015261135301569638,5.037338621782794e-07
6204.0,1.7868439906611384,0.00015263130261452778,5.037337778013296e-07
6205.0,1.7867442478509374,0.00015265125117655155,5.037336956448257e-07
6206.0,1.7866445102257735,0.00015267119870156757,5.037336117119651e-07
6207.0,1.7865447777866434,0.00015269114518937736,5.037335308877289e-07
6208.0,1.7864450505345295,0.0001527110906397839,5.037334496194035e-07
6209.0,1.7863453284704112,0.00015273103505259166,5.037333701274349e-07
6210.0,1.7862456115952559,0.00015275097842760649,5.037332888591095e-07
6211.0,1.78614589991003,0.0001527709207646356,5.037332084789625e-07
6212.0,1.7860461934156924,0.00015279086206348747,5.037331303192616e-07
6213.0,1.7859464921131918,0.00015281080232397188,5.037330517154714e-07
6214.0,1.7858467960034747,0.00015283074154589984,5.037329744439489e-07
6215.0,1.785747105087479,0.0001528506797290835,5.037328967283372e-07
6216.0,1.7856474193661374,0.00015287061687333615,5.037328185686363e-07
6217.0,1.7855477388403806,0.00015289055297847227,5.037327426293814e-07
6218.0,1.7854480635111287,0.00015291048804430733,5.037326658019481e-07
6219.0,1.7853483933792997,0.0001529304220706579,5.037325898626932e-07
6220.0,1.7852487284458074,0.00015295035505734158,5.037325156997952e-07
6221.0,1.7851490687115539,0.0001529702870041769,5.037324388723619e-07
6222.0,1.7850494141774471,0.00015299021791098343,5.037323647094638e-07
6223.0,1.7849497648443822,0.00015301014777758165,5.03732290990655e-07
6224.0,1.7848501207132508,0.00015303007660379296,5.037322163836677e-07
6225.0,1.7847504817849433,0.0001530500043894397,5.037321422207697e-07
6226.0,1.7846508480603425,0.000153069931134345,5.037320680578716e-07
6227.0,1.78455121954033,0.00015308985683833295,5.037319952272412e-07
6228.0,1.7844515962257812,0.0001531097815012284,5.037319237288784e-07
6229.0,1.7843519781175645,0.00015312970512285708,5.037318504541588e-07
6230.0,1.7842523652165525,0.00015314962770304546,5.037317802880636e-07
6231.0,1.7841527575236014,0.00015316954924162086,5.037317061251656e-07
6232.0,1.7840531550395777,0.0001531894697384113,5.037316346268028e-07
6233.0,1.7839535577653356,0.00015320938919324563,5.037315644607077e-07
6234.0,1.7838539657017267,0.00015322930760595338,5.037314942946125e-07
6235.0,1.7837543788495984,0.00015324922497636484,5.037314232403389e-07
6236.0,1.7836547972097978,0.00015326914130431098,5.037313530742438e-07
6237.0,1.7835552207831649,0.0001532890565896235,5.037312829081486e-07
6238.0,1.7834556495705385,0.00015330897083213477,5.037312127420535e-07
6239.0,1.7833560835727549,0.00015332888403167782,5.037311443523151e-07
6240.0,1.7832565227907087,0.00015334879618808663,5.037311425759583e-07
6241.0,1.7831569672648353,0.00015336870729327118,5.037311918698606e-07
6242.0,1.7830574170350006,0.00015338861733923801,5.037311914257714e-07
6243.0,1.7829578721011865,0.0001534085263260008,5.037311909816822e-07
6244.0,1.7828583324634157,0.00015342843425355393,5.037311860967009e-07
6245.0,1.782758798121758,0.00015344834112188368,5.037311772149167e-07
6246.0,1.7826592690763108,0.00015346824693097144,5.037311683331325e-07
6247.0,1.7825597453271813,0.0001534881516807951,5.037311576749914e-07
6248.0,1.782460226874497,0.00015350805537133003,5.037311479050288e-07
6249.0,1.7823607137183863,0.0001535279580025495,5.037311345823525e-07
6250.0,1.7822612058589946,0.0001535478595744252,5.037311212596762e-07
6251.0,1.7821617032964712,0.00015356776008692747,5.037311088251784e-07
6252.0,1.7820622060309674,0.00015358765954002554,5.037310955025021e-07
6253.0,1.7819627140626413,0.00015360755793368772,5.037310804034689e-07
6254.0,1.7818632273916595,0.0001536274552678815,5.037310675248818e-07
6255.0,1.7817637460181843,0.0001536473515425737,5.037310533140271e-07
6256.0,1.7816642699423864,0.00015366724675773045,5.037310391031724e-07
6257.0,1.7815647991644343,0.00015368714091331745,5.037310222277824e-07
6258.0,1.7814653336845072,0.00015370703400929988,5.037310071287493e-07
6259.0,1.7813658735027802,0.00015372692604564254,5.037309933619838e-07
6260.0,1.7812664186194267,0.00015374681702230988,5.037309764865938e-07
6261.0,1.7811669690346328,0.00015376670693926603,5.037309636080067e-07
6262.0,1.7810675247485734,0.0001537865957964748,5.037309480648844e-07
6263.0,1.7809680857614318,0.00015380648359389985,5.037309316335836e-07
6264.0,1.7808686520733934,0.00015382637033150448,5.037309160904613e-07
6265.0,1.7807692236846393,0.0001538462560092519,5.037308992150713e-07
6266.0,1.7806698005953585,0.0001538661406271051,5.037308845601274e-07
6267.0,1.7805703828057327,0.00015388602418502694,5.037308681288266e-07
6268.0,1.7804709703159503,0.00015390590668298016,5.037308516975258e-07
6269.0,1.780371563126198,0.00015392578812092734,5.037308352662251e-07
6270.0,1.780272161236665,0.000153945668498831,5.037308206112812e-07
6271.0,1.780172764647536,0.00015396554781665355,5.037308041799804e-07
6272.0,1.7800733733590013,0.00015398542607435734,5.03730788636858e-07
6273.0,1.779973987371249,0.00015400530327190463,5.037307726496465e-07
6274.0,1.7798746066844675,0.00015402517940925765,5.037307562183457e-07
6275.0,1.7797752312988457,0.00015404505448637855,5.037307393429558e-07
6276.0,1.7796758612145769,0.0001540649285032295,5.03730725132101e-07
6277.0,1.7795764964318448,0.00015408480145977257,5.037307082567111e-07
6278.0,1.7794771369508418,0.00015410467335596985,5.037306913813211e-07
6279.0,1.7793777827717594,0.0001541245441917834,5.037306771704664e-07
6280.0,1.779278433894784,0.0001541444139671753,5.037306611832548e-07
6281.0,1.7791790903201048,0.00015416428268210763,5.037306434196864e-07
6282.0,1.779079752047915,0.0001541841503365424,5.037306274324749e-07
6283.0,1.7789804190784038,0.00015420401693044168,5.03730612777531e-07
6284.0,1.778881091411759,0.00015422388246376758,5.037305972344086e-07
6285.0,1.7787817690481693,0.00015424374693648218,5.037305808031078e-07
6286.0,1.7786824519878284,0.00015426361034854758,5.037305670363423e-07
6287.0,1.7785831402309187,0.00015428347269992593,5.037305488286847e-07
6288.0,1.7784838337776347,0.0001543033339905794,5.03730532397384e-07
6289.0,1.7783845326281653,0.00015432319422047016,5.037305164101724e-07
6290.0,1.7782852367826991,0.00015434305338956044,5.037305017552285e-07
6291.0,1.778185946241423,0.00015436291149781251,5.037304862121061e-07
6292.0,1.7780866610045258,0.00015438276854518867,5.037304697808054e-07
6293.0,1.777987381072197,0.00015440262453165126,5.037304537935938e-07
6294.0,1.7778881064446237,0.0001544224794571627,5.037304378063823e-07
6295.0,1.7777888371219952,0.00015444233332168538,5.037304227073491e-07
6296.0,1.7776895731044984,0.0001544621861251818,5.037304080524052e-07
6297.0,1.7775903143923184,0.00015448203786761446,5.037303911770152e-07
6298.0,1.777491060985646,0.00015450188854894596,5.037303765220713e-07
6299.0,1.7773918128846655,0.00015452173816913893,5.03730360978949e-07
6300.0,1.7772925700894688,0.0001545415867281556,5.037302472921112e-07
6301.0,1.777193332322063,0.0001545614342815859,5.037299932730832e-07
6302.0,1.777094099306419,0.00015458128088465718,5.037297055032752e-07
6303.0,1.7769948710459722,0.0001546011265367026,5.037294856791164e-07
6304.0,1.7768956475433542,0.00015462097123718593,5.037292845067043e-07
6305.0,1.7767964288009657,0.00015464081498562605,5.037290962128793e-07
6306.0,1.7766972148210418,0.00015466065778157605,5.037289225739983e-07
6307.0,1.7765980056056907,0.00015468049962461293,5.037287560405446e-07
6308.0,1.7764988011569325,0.000154700340514332,5.037285930598046e-07
6309.0,1.7763996014767192,0.0001547201804503434,5.037284367404027e-07
6310.0,1.77630040656694,0.00015474001943226924,5.03728287082339e-07
6311.0,1.7762012164294299,0.0001547598574597418,5.037281396447213e-07
6312.0,1.776102031065983,0.00015477969453240207,5.037279939834605e-07
6313.0,1.7760028504783574,0.0001547995306498987,5.037278514308241e-07
6314.0,1.7759036746682748,0.0001548193658118872,5.03727711542723e-07
6315.0,1.7758045036374281,0.00015483920001802922,5.037275747632464e-07
6316.0,1.7757053373874785,0.00015485903326799188,5.037274384278589e-07
6317.0,1.7756061759200699,0.00015487886556144723,5.037273065333636e-07
6318.0,1.775507019236816,0.00015489869689807193,5.037271764152251e-07
6319.0,1.7754078673393119,0.00015491852727754686,5.037270467411759e-07
6320.0,1.775308720229133,0.00015493835669955677,5.037269175112158e-07
6321.0,1.7752095779078372,0.00015495818516379016,5.037267887253449e-07
6322.0,1.775110440376969,0.0001549780126699389,5.037266643803662e-07
6323.0,1.7750113076380483,0.00015499783921769803,5.03726539147209e-07
6324.0,1.774912179692587,0.00015501766480676568,5.037264161344979e-07
6325.0,1.774813056542082,0.00015503748943684277,5.037262966745004e-07
6326.0,1.7747139381880104,0.00015505731310763287,5.037261754381461e-07
6327.0,1.774614824631846,0.00015507713581884214,5.037260573104163e-07
6328.0,1.7745157158750415,0.00015509695757017915,5.037259378504189e-07
6329.0,1.774416611919044,0.00015511677836135482,5.037258188345106e-07
6330.0,1.774317512765291,0.00015513659819208224,5.037257029272268e-07
6331.0,1.7742184184152008,0.00015515641706207665,5.037255843554078e-07
6332.0,1.7741193288701924,0.00015517623497105531,5.037254697803917e-07
6333.0,1.7740202441316666,0.00015519605191873748,5.037253543171971e-07
6334.0,1.773921164201019,0.00015521586790484424,5.037252406303594e-07
6335.0,1.7738220890796337,0.00015523568292909849,5.037251269435217e-07
6336.0,1.7737230187688908,0.00015525549699122487,5.037250159212192e-07
6337.0,1.773623953270155,0.00015527531009094974,5.037249040107383e-07
6338.0,1.773524892584787,0.00015529512222800103,5.037247929884359e-07
6339.0,1.7734258367141402,0.00015531493340210825,5.037246819661334e-07
6340.0,1.7733267856595587,0.00015533474361300245,5.037245713879202e-07
6341.0,1.7732277394223814,0.00015535455286041616,5.037244625860637e-07
6342.0,1.773128698003935,0.00015537436114408334,5.037243524519397e-07
6343.0,1.7730296614055463,0.00015539416846373935,5.037242436500833e-07
6344.0,1.7729306296285308,0.0001554139748191209,5.037241357364053e-07
6345.0,1.7728316026741964,0.000155433780209966,5.037240269345489e-07
6346.0,1.7727325805438494,0.00015545358463601398,5.037239199090493e-07
6347.0,1.772633563238785,0.00015547338809700535,5.037238124394605e-07
6348.0,1.7725345507602974,0.00015549319059268192,5.03723707634407e-07
6349.0,1.7724355431096674,0.00015551299212278666,5.037236010529966e-07
6350.0,1.7723365402881763,0.00015553279268706367,5.037234953597647e-07
6351.0,1.7722375422970993,0.0001555525922852582,5.037233909988004e-07
6352.0,1.772138549137702,0.00015557239091711664,5.037232857496576e-07
6353.0,1.7720395608112482,0.0001555921885823864,5.037231809446041e-07
6354.0,1.7719405773189958,0.00015561198528081603,5.037230765836398e-07
6355.0,1.7718415986621985,0.00015563178101215503,5.037229739990323e-07
6356.0,1.7717426248421009,0.00015565157577615397,5.037228714144248e-07
6357.0,1.7716436558599462,0.00015567136957256439,5.037227688298174e-07
6358.0,1.7715446917169704,0.00015569116240113883,5.037226649129423e-07
6359.0,1.771445732414409,0.00015571095426163075,5.037225632165132e-07
6360.0,1.7713467779553695,0.00015573074515379945,5.037243675509728e-07
6361.0,1.771247828674271,0.00015575053500981146,5.03723328826311e-07
6362.0,1.7711488849124435,0.00015577032376220122,5.037234500626653e-07
6363.0,1.771049946666804,0.00015579011141134982,5.037235535354512e-07
6364.0,1.7709510139362268,0.00015580989795747736,5.037236143756729e-07
6365.0,1.770852086719971,0.00015582968340073963,5.037236698868242e-07
6366.0,1.7707531650174462,0.00015584946774125334,5.037237134075667e-07
6367.0,1.7706542488282067,0.00015586925097910742,5.037237444938114e-07
6368.0,1.7705553381519104,0.00015588903311437033,5.03723762701469e-07
6369.0,1.7704564329883012,0.0001559088141470947,5.037237751359669e-07
6370.0,1.7703575333371837,0.00015592859407732033,5.037237857941079e-07
6371.0,1.7702586391984123,0.00015594837290507625,5.037237942318029e-07
6372.0,1.770159750571887,0.0001559681506303823,5.037237991167842e-07
6373.0,1.770060867457545,0.0001559879272532504,5.037237977845166e-07
6374.0,1.7699619898553645,0.00015600770277368563,5.037237928995353e-07
6375.0,1.7698631177653472,0.00015602747719168711,5.037237831295727e-07
6376.0,1.7697642511875316,0.00015604725050724882,5.037237760241453e-07
6377.0,1.7696653901219628,0.00015606702272035996,5.037237631455582e-07
6378.0,1.7695665345687268,0.00015608679383100548,5.037237547078632e-07
6379.0,1.769467684527911,0.0001561065638391665,5.037237440497222e-07
6380.0,1.7693688399996268,0.0001561263327448206,5.037237302829567e-07
6381.0,1.7692700009840079,0.00015614610054794214,5.037237191807264e-07
6382.0,1.7691711674811887,0.0001561658672485025,5.037237018612473e-07
6383.0,1.7690723394913304,0.00015618563284647041,5.037236827654112e-07
6384.0,1.7689735170146017,0.00015620539734181215,5.03723663225486e-07
6385.0,1.7688747000511824,0.00015622516073449168,5.037236414651147e-07
6386.0,1.768775888601266,0.0001562449230244709,5.037236210370111e-07
6387.0,1.7686770826650489,0.00015626468421170968,5.037235979443722e-07
6388.0,1.7685782822427467,0.00015628444429616607,5.037235775162685e-07
6389.0,1.7684794873345755,0.00015630420327779638,5.037235579763433e-07
6390.0,1.7683806979407588,0.0001563239611565553,5.037235357718828e-07
6391.0,1.7682819140615331,0.000156343717932396,5.037235135674223e-07
6392.0,1.7681831356971396,0.00015636347360527018,5.037234909188726e-07
6393.0,1.768084362847829,0.00015638322817512824,5.037234709348581e-07
6394.0,1.7679855955138486,0.00015640298164191932,5.037234456217732e-07
6395.0,1.7678868336954647,0.00015642273400559133,5.037234220850451e-07
