time_s,time_h,D_center_m2_s,D_half_radius_m2_s,D_surface_m2_s
112680.0,31.3,1.7084613162185986e-09,1.4072966680835546e-09,7.790793151077805e-12
112740.0,31.316666666666666,1.7072844784486292e-09,1.40630287414967e-09,7.780291780178016e-12
112800.0,31.333333333333332,1.7061091522799901e-09,1.4053103843660766e-09,7.769820484727217e-12
112860.0,31.35,1.7049353351707232e-09,1.4043191964805197e-09,7.759379152486942e-12
112920.0,31.366666666666667,1.7037630237852438e-09,1.4033293075761434e-09,7.748967663951087e-12
112980.0,31.383333333333333,1.7025922156916657e-09,1.4023407154935713e-09,7.738585909699987e-12
113040.0,31.4,1.7014229081539858e-09,1.401353417819091e-09,7.728233776844926e-12
113100.0,31.416666666666668,1.7002550983650837e-09,1.4003674120800526e-09,7.717911152268954e-12
113160.0,31.433333333333334,1.6990887835703658e-09,1.3993826958481276e-09,7.70761792423745e-12
113220.0,31.45,1.6979239610272654e-09,1.3983992667054737e-09,7.697353981472276e-12
113280.0,31.466666666666665,1.6967606279970437e-09,1.3974171222378878e-09,7.687119213180318e-12
113340.0,31.483333333333334,1.6955987817478264e-09,1.3964362600373473e-09,7.67691350908771e-12
113400.0,31.5,1.6944384195542377e-09,1.3954566777016896e-09,7.666736759430245e-12
113460.0,31.516666666666666,1.693279538938518e-09,1.394478373036671e-09,7.656588857150685e-12
113520.0,31.533333333333335,1.692122136632774e-09,1.3935013431865574e-09,7.64646968803181e-12
113580.0,31.55,1.690966210267028e-09,1.392525586047999e-09,7.636379147720414e-12
113640.0,31.566666666666666,1.6898117571692218e-09,1.39155109926509e-09,7.62631712845842e-12
113700.0,31.583333333333332,1.6886587745976635e-09,1.3905778804242219e-09,7.616283522261865e-12
113760.0,31.6,1.6875072598616192e-09,1.3896059271547696e-09,7.606278222463263e-12
113820.0,31.616666666666667,1.6863572102823804e-09,1.3886352370965706e-09,7.596301122831051e-12
113880.0,31.633333333333333,1.685208623184904e-09,1.3876658078929573e-09,7.586352117591712e-12
113940.0,31.65,1.684061495900825e-09,1.3866976371932585e-09,7.576431101463458e-12
114000.0,31.666666666666668,1.682915825768094e-09,1.385730722652502e-09,7.566537969647263e-12
114060.0,31.683333333333334,1.6817716103712988e-09,1.3847650621327314e-09,7.556672619991039e-12
114120.0,31.7,1.6806288465084515e-09,1.383800652837667e-09,7.546834943289366e-12
114180.0,31.716666666666665,1.6794875318697031e-09,1.3828374927183338e-09,7.537024839985386e-12
114240.0,31.733333333333334,1.6783476638451412e-09,1.3818755794749518e-09,7.527242207180063e-12
114300.0,31.75,1.6772092397566835e-09,1.3809149107512623e-09,7.517486941750732e-12
114360.0,31.766666666666666,1.6760722569756768e-09,1.3799554842326863e-09,7.50775894182986e-12
114420.0,31.783333333333335,1.674936712885485e-09,1.3789972976150855e-09,7.498058105965714e-12
114480.0,31.8,1.6738026048729933e-09,1.3780403485976714e-09,7.488384333139482e-12
114540.0,31.816666666666666,1.6726699303315622e-09,1.3770846348854804e-09,7.478737522798331e-12
114600.0,31.833333333333332,1.6715386866607138e-09,1.3761301541890826e-09,7.469117574846834e-12
114660.0,31.85,1.6704088715048377e-09,1.3751769044245271e-09,7.459524391760642e-12
114720.0,31.866666666666667,1.6692804817275881e-09,1.374224882854591e-09,7.449957869119318e-12
114780.0,31.883333333333333,1.6681535150775884e-09,1.3732740874831373e-09,7.440417911912058e-12
114840.0,31.9,1.6670279690039294e-09,1.3723245160637094e-09,7.43090442180775e-12
114900.0,31.916666666666668,1.665903840890886e-09,1.3713761662962008e-09,7.421417300303943e-12
114960.0,31.933333333333334,1.6647811281702854e-09,1.370429035920573e-09,7.411956450083773e-12
115020.0,31.95,1.6636598282858407e-09,1.3694831226871078e-09,7.402521774224451e-12
115080.0,31.966666666666665,1.662539938684631e-09,1.3685384243492938e-09,7.393113176212947e-12
115140.0,31.983333333333334,1.6614214568200467e-09,1.3675949386662793e-09,7.383730559977706e-12
115200.0,32.0,1.6603043801514502e-09,1.3666526634025929e-09,7.37437382988101e-12
115260.0,32.016666666666666,1.6591887063811801e-09,1.3657115965265684e-09,7.365042892779284e-12
115320.0,32.03333333333333,1.6580744324371445e-09,1.3647717353587274e-09,7.355737648797944e-12
115380.0,32.05,1.656961556124728e-09,1.3638330779541711e-09,7.34645800723227e-12
115440.0,32.06666666666667,1.6558500749501252e-09,1.3628956221180409e-09,7.337203874074847e-12
115500.0,32.083333333333336,1.654739986358351e-09,1.3619593656048618e-09,7.327975155205129e-12
115560.0,32.1,1.6536312878400618e-09,1.3610243062076074e-09,7.318771757620825e-12
115620.0,32.11666666666667,1.6525239768976543e-09,1.3600904417294284e-09,7.309593588692265e-12
115680.0,32.13333333333333,1.651418051036733e-09,1.3591577699765448e-09,7.3004405561777e-12
115740.0,32.15,1.65031350776905e-09,1.3582262887606727e-09,7.291312568254264e-12
115800.0,32.166666666666664,1.6492103446121742e-09,1.3572959958987713e-09,7.282209533510283e-12
115860.0,32.18333333333333,1.6481085593247698e-09,1.3563668894099646e-09,7.273131362955508e-12
115920.0,32.2,1.6470081488972724e-09,1.3554389666709103e-09,7.264077961026991e-12
115980.0,32.21666666666667,1.6459091111901492e-09,1.3545122257864002e-09,7.255049241099766e-12
116040.0,32.233333333333334,1.6448114437652375e-09,1.3535866646118137e-09,7.246045113269425e-12
116100.0,32.25,1.6437151441265971e-09,1.3526622809547287e-09,7.237065487569887e-12
116160.0,32.266666666666666,1.6426202098220757e-09,1.3517390726596135e-09,7.228110275089948e-12
116220.0,32.28333333333333,1.641526638411134e-09,1.350817037580995e-09,7.2191793872714845e-12
116280.0,32.3,1.6404344274562945e-09,1.349896173576324e-09,7.210272735923439e-12
116340.0,32.31666666666667,1.6393435745260693e-09,1.3489764785084088e-09,7.201390233252606e-12
116400.0,32.333333333333336,1.6382540771946186e-09,1.3480579502451416e-09,7.1925317918555176e-12
116460.0,32.35,1.6371659332753924e-09,1.347140586855001e-09,7.183697326680879e-12
116520.0,32.36666666666667,1.636079139819674e-09,1.346224385769231e-09,7.174886746257118e-12
116580.0,32.38333333333333,1.6349936947413727e-09,1.3453093451408133e-09,7.166099967825988e-12
116640.0,32.4,1.6339095956565795e-09,1.344395462874035e-09,7.157336905378222e-12
116700.0,32.416666666666664,1.6328268401267295e-09,1.3434827368280107e-09,7.148597472887899e-12
116760.0,32.43333333333333,1.6317454257552906e-09,1.3425711648972476e-09,7.139881585324896e-12
116820.0,32.45,1.6306653501572192e-09,1.34166074498619e-09,7.131189157993693e-12
116880.0,32.46666666666667,1.629586610950403e-09,1.340751475002081e-09,7.122520106546686e-12
116940.0,32.483333333333334,1.6285092057585472e-09,1.3398433528573749e-09,7.113874347013593e-12
117000.0,32.5,1.627433132210862e-09,1.338936376469468e-09,7.105251795794399e-12
117060.0,32.516666666666666,1.6263583881740704e-09,1.3380305439547918e-09,7.096652371574671e-12
117120.0,32.53333333333333,1.6252849707586783e-09,1.3371258527976802e-09,7.088075986766837e-12
117180.0,32.55,1.6242128779304813e-09,1.3362223011978581e-09,7.079522562278911e-12
117240.0,32.56666666666667,1.6231421073584288e-09,1.3353198871072394e-09,7.070992015800779e-12
117300.0,32.583333333333336,1.6220726566597496e-09,1.3344186084349985e-09,7.062484265045152e-12
117360.0,32.6,1.6210045234919992e-09,1.3335184631242669e-09,7.053999228664941e-12
117420.0,32.61666666666667,1.619937705524119e-09,1.3326194491280089e-09,7.045536825630676e-12
117480.0,32.63333333333333,1.6188722004278353e-09,1.3317215644018608e-09,7.03709697524249e-12
117540.0,32.65,1.6178080058805523e-09,1.330824806906529e-09,7.028679597158847e-12
117600.0,32.666666666666664,1.6167451195650298e-09,1.32992917460753e-09,7.020284611389761e-12
117660.0,32.68333333333333,1.6156835393997955e-09,1.3290346656678903e-09,7.0119119401679185e-12
117720.0,32.7,1.6146232625530082e-09,1.3281412776235869e-09,7.003561499594008e-12
117780.0,32.71666666666667,1.6135642870408336e-09,1.327249008719692e-09,6.995233214053498e-12
117840.0,32.733333333333334,1.6125066105837536e-09,1.3263578569544977e-09,6.986927004750807e-12
117900.0,32.75,1.6114502308532284e-09,1.3254678202858178e-09,6.9786427929472285e-12
117960.0,32.766666666666666,1.61039514555943e-09,1.3245788967040404e-09,6.970380500792317e-12
118020.0,32.78333333333333,1.609341352423811e-09,1.3236910842092927e-09,6.9621400507372616e-12
118080.0,32.8,1.608288849170483e-09,1.3228043808042542e-09,6.953921365545691e-12
118140.0,32.81666666666667,1.6072376335290835e-09,1.3219187844965357e-09,6.9457243683218726e-12
118200.0,32.833333333333336,1.6061877032344639e-09,1.321034293298426e-09,6.937548982503515e-12
118260.0,32.85,1.605139056255547e-09,1.3201509054182457e-09,6.929395133691273e-12
118320.0,32.86666666666667,1.6040916898166197e-09,1.319268618442206e-09,6.921262741489787e-12
118380.0,32.88333333333333,1.603045601982752e-09,1.3183874306593816e-09,6.913151733584513e-12
118440.0,32.9,1.6020007905246573e-09,1.3175073401132343e-09,6.905062034519772e-12
118500.0,32.916666666666664,1.6009572531665383e-09,1.3166283448088363e-09,6.896993568926634e-12
118560.0,32.93333333333333,1.5999149876697454e-09,1.315750442782517e-09,6.8889462622753166e-12
118620.0,32.95,1.5988739918068175e-09,1.3148736320802487e-09,6.880920040323205e-12
118680.0,32.96666666666667,1.5978342633528354e-09,1.3139979107504482e-09,6.872914829123723e-12
118740.0,32.983333333333334,1.5967958000882614e-09,1.3131232768463258e-09,6.864930555054012e-12
118800.0,33.0,1.5957585997986248e-09,1.3122497284256457e-09,6.85696714480808e-12
118860.0,33.016666666666666,1.5947226605018696e-09,1.3113772637407532e-09,6.849024527185574e-12
118920.0,33.03333333333333,1.5936879794769392e-09,1.310505880426735e-09,6.8411026251212885e-12
118980.0,33.05,1.5926545548363915e-09,1.3096355768153755e-09,6.833201369433017e-12
119040.0,33.06666666666667,1.591622384399908e-09,1.3087663509941219e-09,6.825320687840694e-12
119100.0,33.083333333333336,1.590591465942988e-09,1.30789820101398e-09,6.81746050817629e-12
119160.0,33.1,1.589561797276769e-09,1.3070311249559379e-09,6.809620759065079e-12
119220.0,33.11666666666667,1.588533376223502e-09,1.306165120910547e-09,6.801801369405758e-12
119280.0,33.13333333333333,1.587506200607859e-09,1.3053001869706916e-09,6.794002268377709e-12
119340.0,33.15,1.5864802682597572e-09,1.3044363212339244e-09,6.786223385468256e-12
119400.0,33.166666666666664,1.5854555770140411e-09,1.3035735218022231e-09,6.778464650465685e-12
119460.0,33.18333333333333,1.5844321249363505e-09,1.3027117869707338e-09,6.770725995209405e-12
119520.0,33.2,1.583409909358846e-09,1.3018511144221026e-09,6.763007345800331e-12
119580.0,33.21666666666667,1.5823889284402144e-09,1.300991502529567e-09,6.755308636030552e-12
119640.0,33.233333333333334,1.5813691800478747e-09,1.3001329494234277e-09,6.747629796640729e-12
119700.0,33.25,1.5803506620072134e-09,1.2992754531993254e-09,6.739970758504198e-12
119760.0,33.266666666666666,1.5793333721778219e-09,1.2984190119816802e-09,6.732331453245099e-12
119820.0,33.28333333333333,1.5783173084303226e-09,1.2975636239043845e-09,6.724711812747914e-12
119880.0,33.3,1.5773024686376492e-09,1.2967092871035693e-09,6.717111769163602e-12
119940.0,33.31666666666667,1.576288850677843e-09,1.2958559997199087e-09,6.709531254935884e-12
120000.0,33.333333333333336,1.575276452433747e-09,1.2950037598983763e-09,6.701970202794621e-12
120060.0,33.35,1.5742652720174015e-09,1.294152565975729e-09,6.694428547468516e-12
120120.0,33.36666666666667,1.5732553068128022e-09,1.2933024156809063e-09,6.686906218069949e-12
120180.0,33.38333333333333,1.5722465550234449e-09,1.2924533074273834e-09,6.679403151216538e-12
120240.0,33.4,1.5712390145632889e-09,1.291605239387201e-09,6.671919280522739e-12
120300.0,33.416666666666664,1.5702326833062548e-09,1.2907582096994018e-09,6.664454539753306e-12
120360.0,33.43333333333333,1.569227559159079e-09,1.2899122165306282e-09,6.657008863383556e-12
120420.0,33.45,1.568223640039463e-09,1.2890672580569343e-09,6.649582186137145e-12
120480.0,33.46666666666667,1.5672209238673155e-09,1.2882233324565048e-09,6.642174442990662e-12
120540.0,33.483333333333334,1.5662194085675147e-09,1.2873804379119557e-09,6.634785569199211e-12
120600.0,33.5,1.5652190920696179e-09,1.2865385726100791e-09,6.627415500290083e-12
120660.0,33.516666666666666,1.5642199725308185e-09,1.285697734928092e-09,6.6200641737392996e-12
120720.0,33.53333333333333,1.563222047385606e-09,1.2848579226399944e-09,6.612731521524548e-12
120780.0,33.55,1.5622253148810061e-09,1.2840191341983289e-09,6.60541748294865e-12
120840.0,33.56666666666667,1.5612297729763557e-09,1.2831813678158035e-09,6.598121994361164e-12
120900.0,33.583333333333336,1.5602354195927958e-09,1.2823446216736557e-09,6.590844992276592e-12
120960.0,33.6,1.5592422526829477e-09,1.2815088939795943e-09,6.5835864138820195e-12
121020.0,33.61666666666667,1.5582502702103353e-09,1.2806741829506776e-09,6.576346196601846e-12
121080.0,33.63333333333333,1.5572594701405942e-09,1.2798404868060047e-09,6.569124278100584e-12
121140.0,33.65,1.556269850444194e-09,1.2790078037689807e-09,6.5619205963076094e-12
121200.0,33.666666666666664,1.5552814090961597e-09,1.2781761320670782e-09,6.554735089411635e-12
121260.0,33.68333333333333,1.5542941442976318e-09,1.2773454701168616e-09,6.547567697501917e-12
121320.0,33.7,1.5533080535322855e-09,1.2765158157361969e-09,6.540418355283478e-12
121380.0,33.71666666666667,1.5523231350894479e-09,1.2756871674155695e-09,6.533287004611584e-12
121440.0,33.733333333333334,1.551339386972706e-09,1.274859523407305e-09,6.526173584440259e-12
121500.0,33.75,1.5503568071491364e-09,1.2740328819336679e-09,6.519078033899593e-12
121560.0,33.766666666666666,1.5493753936160343e-09,1.2732072412423164e-09,6.5120002927570085e-12
121620.0,33.78333333333333,1.548395144381525e-09,1.2723825995901962e-09,6.504940301006813e-12
121680.0,33.8,1.547416057455756e-09,1.2715589552362081e-09,6.497897998871264e-12
121740.0,33.81666666666667,1.5464381308535871e-09,1.27073630644344e-09,6.490873326824857e-12
121800.0,33.833333333333336,1.5454613625943066e-09,1.269914651478938e-09,6.483866225588689e-12
121860.0,33.85,1.5444857509218237e-09,1.2690939887975397e-09,6.476876637739001e-12
121920.0,33.86666666666667,1.5435112933677378e-09,1.2682743162598177e-09,6.469904500577496e-12
121980.0,33.88333333333333,1.5425379882624867e-09,1.2674556323931122e-09,6.462949758386912e-12
122040.0,33.9,1.5415658336527995e-09,1.266637935488345e-09,6.4560123526018e-12
122100.0,33.916666666666664,1.5405948275504731e-09,1.2658212238076889e-09,6.4490922248414515e-12
122160.0,33.93333333333333,1.5396249679962728e-09,1.2650054956376577e-09,6.442189317329172e-12
122220.0,33.95,1.5386562530417586e-09,1.2641907492740071e-09,6.435303572505671e-12
122280.0,33.96666666666667,1.537688680740415e-09,1.263376983014365e-09,6.428434933027912e-12
122340.0,33.983333333333334,1.5367222491503126e-09,1.262564195160425e-09,6.421583341793305e-12
122400.0,34.0,1.5357569563338433e-09,1.2617523840177426e-09,6.414748741933836e-12
122460.0,34.016666666666666,1.534792800576541e-09,1.2609415480783815e-09,6.407931078392869e-12
122520.0,34.03333333333333,1.5338297794567108e-09,1.2601316852444995e-09,6.4011302909457416e-12
122580.0,34.05,1.5328678913447455e-09,1.259322794079237e-09,6.394346326184336e-12
122640.0,34.06666666666667,1.5319071343294496e-09,1.2585148729111336e-09,6.387579127906522e-12
122700.0,34.083333333333336,1.5309475064661356e-09,1.2577079200411634e-09,6.380828640101358e-12
122760.0,34.1,1.529989005837903e-09,1.25690193379366e-09,6.3740948073306344e-12
122820.0,34.11666666666667,1.5290316305385943e-09,1.2560969125021394e-09,6.367377574364373e-12
122880.0,34.13333333333333,1.528075378663899e-09,1.2552928545019071e-09,6.3606768861782604e-12
122940.0,34.15,1.5271202483139603e-09,1.2544897581322324e-09,6.3539926879767444e-12
123000.0,34.166666666666664,1.526166237593142e-09,1.253687621736137e-09,6.347324925188008e-12
123060.0,34.18333333333333,1.525213344827503e-09,1.2528864438418969e-09,6.340673545009401e-12
123120.0,34.2,1.524261567640857e-09,1.2520862223921785e-09,6.334038489573089e-12
123180.0,34.21666666666667,1.5233109044424436e-09,1.2512869559849e-09,6.3274197076686565e-12
123240.0,34.233333333333334,1.5223613533621043e-09,1.2504886429852593e-09,6.320817145346344e-12
123300.0,34.25,1.521412912497503e-09,1.2496912817319774e-09,6.314230748851963e-12
123360.0,34.266666666666666,1.5204655799729644e-09,1.2488948705861917e-09,6.3076604649746425e-12
123420.0,34.28333333333333,1.5195193539235066e-09,1.2480994079181594e-09,6.301106240703402e-12
123480.0,34.3,1.5185742324859158e-09,1.2473048920998562e-09,6.294568023222473e-12
123540.0,34.31666666666667,1.5176302138013149e-09,1.246511321507119e-09,6.288045759934324e-12
123600.0,34.333333333333336,1.5166872960149338e-09,1.2457186945194364e-09,6.281539398454321e-12
123660.0,34.35,1.5157454774922857e-09,1.244927009700315e-09,6.2750488881269845e-12
123720.0,34.36666666666667,1.5148047559015507e-09,1.2441362650318746e-09,6.268574173331011e-12
123780.0,34.38333333333333,1.5138651296897284e-09,1.2433464591458334e-09,6.262115204948027e-12
123840.0,34.4,1.5129265970266846e-09,1.242557590443107e-09,6.255671931175836e-12
123900.0,34.416666666666664,1.5119891560513198e-09,1.2417696572991553e-09,6.249244300410073e-12
123960.0,34.43333333333333,1.5110528049280982e-09,1.2409826581109156e-09,6.242832261562142e-12
124020.0,34.45,1.5101175418321432e-09,1.2401965912844153e-09,6.236435763735343e-12
124080.0,34.46666666666667,1.5091833649402626e-09,1.2394114552273238e-09,6.230054756218725e-12
124140.0,34.483333333333334,1.5082502724334959e-09,1.2386272483510664e-09,6.223689188509146e-12
124200.0,34.5,1.507318262496875e-09,1.2378439690706242e-09,6.217339010306538e-12
124260.0,34.516666666666666,1.5063873335343276e-09,1.2370616159837855e-09,6.2110041730010874e-12
124320.0,34.53333333333333,1.5054574832572776e-09,1.2362801871111096e-09,6.204684623113774e-12
124380.0,34.55,1.5045287101494523e-09,1.2354996811171582e-09,6.198380313518523e-12
124440.0,34.56666666666667,1.5036010124197494e-09,1.2347200964376649e-09,6.192091194461223e-12
124500.0,34.583333333333336,1.5026743882472174e-09,1.233941431483827e-09,6.1858172163862476e-12
124560.0,34.6,1.5017488358354218e-09,1.2331636846874416e-09,6.179558330227823e-12
124620.0,34.61666666666667,1.5008243533985432e-09,1.2323868544893443e-09,6.173314487104693e-12
124680.0,34.63333333333333,1.4999009391523781e-09,1.2316109393319558e-09,6.1670856383121165e-12
124740.0,34.65,1.4989785913168383e-09,1.2308359376613416e-09,6.160871735343537e-12
124800.0,34.666666666666664,1.498057308115733e-09,1.230061847927035e-09,6.154672729886155e-12
124860.0,34.68333333333333,1.4971370879903959e-09,1.229288668760184e-09,6.148488575280036e-12
124920.0,34.7,1.496217928694409e-09,1.2285163982187994e-09,6.142319220089534e-12
124980.0,34.71666666666667,1.495299828747218e-09,1.2277450349993676e-09,6.1361646190864796e-12
125040.0,34.733333333333334,1.4943827863957993e-09,1.2269745775715632e-09,6.1300247244707034e-12
125100.0,34.75,1.49346679985829e-09,1.2262050243813617e-09,6.123899488639676e-12
125160.0,34.766666666666666,1.4925518673763428e-09,1.2254363738944886e-09,6.117788864456242e-12
125220.0,34.78333333333333,1.491637987202187e-09,1.2246686245856744e-09,6.111692804960914e-12
125280.0,34.8,1.4907251575895999e-09,1.223901774931166e-09,6.105611263362069e-12
125340.0,34.81666666666667,1.4898133767963634e-09,1.2231358234107562e-09,6.099544193057067e-12
125400.0,34.833333333333336,1.4889026430840628e-09,1.2223707685076164e-09,6.0934915476280234e-12
125460.0,34.85,1.4879929549304552e-09,1.221606608885365e-09,6.087453282274401e-12
125520.0,34.86666666666667,1.4870843101302336e-09,1.2208433426385007e-09,6.081429347510168e-12
125580.0,34.88333333333333,1.4861767072375887e-09,1.2200809684945575e-09,6.07541969991577e-12
125640.0,34.9,1.4852701445366315e-09,1.2193194849562804e-09,6.069424293555827e-12
125700.0,34.916666666666664,1.4843646202835806e-09,1.2185588905035042e-09,6.063443082690144e-12
125760.0,34.93333333333333,1.4834601327571836e-09,1.2177991836349872e-09,6.0574760220211924e-12
125820.0,34.95,1.4825566802467387e-09,1.2170403628584563e-09,6.051523066422537e-12
125880.0,34.96666666666667,1.4816542610430314e-09,1.2162824266830985e-09,6.045584170927253e-12
125940.0,34.983333333333334,1.4807528734407385e-09,1.2155253736215414e-09,6.0396592907489895e-12
126000.0,35.0,1.4798525157382458e-09,1.214769202189715e-09,6.03374838127758e-12
126060.0,35.016666666666666,1.4789531864487868e-09,1.2140139110828384e-09,6.0278513994856944e-12
126120.0,35.03333333333333,1.4780548834071504e-09,1.2132594984309757e-09,6.021968297748386e-12
126180.0,35.05,1.4771576052013214e-09,1.2125059629918424e-09,6.016099034370187e-12
126240.0,35.06666666666667,1.4762613501516421e-09,1.2117533033004272e-09,6.010243565195884e-12
126300.0,35.083333333333336,1.4753661165514172e-09,1.2110015178695244e-09,6.0044018462617915e-12
126360.0,35.1,1.4744719027155433e-09,1.2102506052300546e-09,5.99857383402552e-12
126420.0,35.11666666666667,1.473578706969431e-09,1.209500563921878e-09,5.992759485109612e-12
126480.0,35.13333333333333,1.4726865276399262e-09,1.2087513924862526e-09,5.98695875628848e-12
126540.0,35.15,1.4717953630576546e-09,1.2080030894677906e-09,5.981171604508626e-12
126600.0,35.166666666666664,1.470905211556864e-09,1.2072556534143128e-09,5.975397986884944e-12
126660.0,35.18333333333333,1.4700160716853436e-09,1.2065090830518056e-09,5.969637862081981e-12
126720.0,35.2,1.4691279413169813e-09,1.2057633765449962e-09,5.963891184251717e-12
126780.0,35.21666666666667,1.4682408190726495e-09,1.2050185326809504e-09,5.9581579133427845e-12
126840.0,35.233333333333334,1.4673547033080387e-09,1.2042745500261009e-09,5.952438006899803e-12
126900.0,35.25,1.4664695923525735e-09,1.2035314271253154e-09,5.946731422654462e-12
126960.0,35.266666666666666,1.4655854845563753e-09,1.202789162540846e-09,5.94103811873941e-12
127020.0,35.28333333333333,1.46470237828005e-09,1.2020477548438432e-09,5.935358053446465e-12
127080.0,35.3,1.4638202718855785e-09,1.2013072026067987e-09,5.929691185212084e-12
127140.0,35.31666666666667,1.4629391637386238e-09,1.200567504405475e-09,5.924037472637011e-12
127200.0,35.333333333333336,1.4620590522083763e-09,1.1998286588187549e-09,5.918396874482567e-12
127260.0,35.35,1.4611799358762888e-09,1.1990906646025745e-09,5.91276935102814e-12
127320.0,35.36666666666667,1.460301812654389e-09,1.1983535199554558e-09,5.907154858122929e-12
127380.0,35.38333333333333,1.4594246811955523e-09,1.1976172236930112e-09,5.901553357283727e-12
127440.0,35.4,1.4585485398899531e-09,1.1968817744123215e-09,5.895964807679064e-12
127500.0,35.416666666666664,1.4576733871022097e-09,1.1961471706895025e-09,5.890389168658766e-12
127560.0,35.43333333333333,1.4567992212167686e-09,1.1954134111173026e-09,5.884826399954716e-12
127620.0,35.45,1.4559260406285372e-09,1.1946804942973573e-09,5.879276461452527e-12
127680.0,35.46666666666667,1.4550538437337378e-09,1.1939484188325855e-09,5.8737393131754725e-12
127740.0,35.483333333333334,1.4541826289321803e-09,1.193217183329084e-09,5.868214915303824e-12
127800.0,35.5,1.4533123946271097e-09,1.1924867863959932e-09,5.862703228171167e-12
127860.0,35.516666666666666,1.4524431394327792e-09,1.1917572268184103e-09,5.857204213598299e-12
127920.0,35.53333333333333,1.4515748612984197e-09,1.1910285028278053e-09,5.851717829056178e-12
127980.0,35.55,1.450707558908054e-09,1.1903006132675602e-09,5.8462440375580035e-12
128040.0,35.56666666666667,1.449841230685505e-09,1.1895735567646437e-09,5.8407827998237625e-12
128100.0,35.583333333333336,1.4489758750296795e-09,1.1888473319255898e-09,5.8353340767484335e-12
128160.0,35.6,1.44811149035848e-09,1.1881219373728694e-09,5.829897829591212e-12
128220.0,35.61666666666667,1.4472480751002443e-09,1.1873973717378011e-09,5.8244740197598924e-12
128280.0,35.63333333333333,1.446385627684573e-09,1.1866736336529452e-09,5.8190626087933596e-12
128340.0,35.65,1.4455241465445573e-09,1.185950721753951e-09,5.8136635583804274e-12
128400.0,35.666666666666664,1.4446636301166392e-09,1.185228634679436e-09,5.808276830356381e-12
128460.0,35.68333333333333,1.4438040770470238e-09,1.184507371242892e-09,5.802902388014261e-12
128520.0,35.7,1.4429454853212413e-09,1.1837869297079174e-09,5.797540190374824e-12
128580.0,35.71666666666667,1.44208785365364e-09,1.1830673089449098e-09,5.792190201879648e-12
128640.0,35.733333333333334,1.4412311805008646e-09,1.1823485076099825e-09,5.786852384731579e-12
128700.0,35.75,1.440375464295247e-09,1.1816305243392963e-09,5.781526701301546e-12
128760.0,35.766666666666666,1.4395207034872934e-09,1.1809133577842738e-09,5.776213114307676e-12
128820.0,35.78333333333333,1.4386668965379305e-09,1.1801970066051571e-09,5.770911586612058e-12
128880.0,35.8,1.4378140419092927e-09,1.1794814694633842e-09,5.765622081201553e-12
128940.0,35.81666666666667,1.4369621380669192e-09,1.1787667450233916e-09,5.760344561206298e-12
129000.0,35.833333333333336,1.4361111834796122e-09,1.1780528319525196e-09,5.755078989896397e-12
129060.0,35.85,1.4352611768247094e-09,1.1773397290919092e-09,5.749825331971168e-12
129120.0,35.86666666666667,1.434412116123167e-09,1.1766274347364923e-09,5.744583547933139e-12
129180.0,35.88333333333333,1.4335640001188452e-09,1.1759159477829566e-09,5.739353603587707e-12
129240.0,35.9,1.432716827300431e-09,1.1752052669158347e-09,5.734135462555548e-12
129300.0,35.916666666666664,1.431870596132818e-09,1.1744953908001475e-09,5.728929088617605e-12
129360.0,35.93333333333333,1.4310253050983049e-09,1.1737863181155249e-09,5.723734445886258e-12
129420.0,35.95,1.4301809526895838e-09,1.1730780475503878e-09,5.718551498613391e-12
129480.0,35.96666666666667,1.4293375374005146e-09,1.1723705777943116e-09,5.713380211169664e-12
129540.0,35.983333333333334,1.4284950577282615e-09,1.1716639075397888e-09,5.708220548062718e-12
129600.0,36.0,1.427653512173181e-09,1.1709580354821387e-09,5.703072473933929e-12
129660.0,36.016666666666666,1.4268128994429485e-09,1.1702529604894388e-09,5.697935954826454e-12
129720.0,36.03333333333333,1.4259732175930865e-09,1.1695486808871753e-09,5.692810952659995e-12
129780.0,36.05,1.4251344653962013e-09,1.1688451955976257e-09,5.687697434542447e-12
129840.0,36.06666666666667,1.4242966413722402e-09,1.168142503333038e-09,5.682595365450306e-12
129900.0,36.083333333333336,1.4234597440178396e-09,1.167440602786546e-09,5.677504710512352e-12
129960.0,36.1,1.4226237718462926e-09,1.1667394926652682e-09,5.6724254351736245e-12
130020.0,36.11666666666667,1.4217887233812633e-09,1.166039171685085e-09,5.667357505014594e-12
130080.0,36.13333333333333,1.4209545971475435e-09,1.16533963856299e-09,5.662300885728805e-12
130140.0,36.15,1.4201213916731325e-09,1.1646408920188135e-09,5.657255543140724e-12
130200.0,36.166666666666664,1.4192891054891543e-09,1.1639429307751454e-09,5.652221443202885e-12
130260.0,36.18333333333333,1.4184577373328493e-09,1.1632457537262942e-09,5.647198553242759e-12
130320.0,36.2,1.4176272852934812e-09,1.162549359227559e-09,5.642186836535793e-12
130380.0,36.21666666666667,1.4167977481716473e-09,1.1618537462261192e-09,5.637186261434399e-12
130440.0,36.233333333333334,1.4159691245178006e-09,1.1611589134612546e-09,5.632196794212145e-12
130500.0,36.25,1.4151414128595224e-09,1.160464859653494e-09,5.627218401286157e-12
130560.0,36.266666666666666,1.4143146117403277e-09,1.1597715835367394e-09,5.6222510493760154e-12
130620.0,36.28333333333333,1.4134887197140841e-09,1.1590790838536336e-09,5.617294705332396e-12
130680.0,36.3,1.4126637353357387e-09,1.1583873593478936e-09,5.612349336113989e-12
