time_s,mean_moisture,max_moisture,center_gap,monotonicity,effective_balance_residual
40620.0,0.3625130737227881,0.4906535930598807,0.0,-2.1433335106735285e-09,1.9254264582713176e-07
40680.0,0.3618615695044224,0.4897890547557111,0.0,-2.1390564874934626e-09,1.930363677793423e-07
40740.0,0.36121272099715124,0.4889276366337303,0.0,-2.1347910106328527e-09,1.9352863311894453e-07
40800.0,0.36056651701917036,0.4880693259747362,0.0,-2.1305374686697576e-09,2.550551001512247e-07
40860.0,0.3599229464373503,0.4872141101218566,0.0,-2.1262955285372698e-09,1.9982789201122841e-07
40920.0,0.3592819981027116,0.4863619764251513,0.0,-2.122065578813448e-09,2.002902190767486e-07
40980.0,0.3586436609533588,0.48551291233320765,0.0,-2.1178472309202334e-09,2.0075360307458823e-07
41040.0,0.3580079239368884,0.4846669053184931,0.0,-2.1136404848576262e-09,2.0121512855908463e-07
41100.0,0.3573747760372024,0.48382394290786296,0.0,-2.10944550715908e-09,2.0167534842130408e-07
41160.0,0.35674420627060366,0.4829840126758319,0.0,-2.105261798224234e-09,2.0213443008287868e-07
41220.0,0.35611620368575875,0.48214710224512447,0.0,-2.1010900796980536e-09,2.0259221722440657e-07
41280.0,0.35549075736401137,0.48131319928674887,0.0,-2.0969296854467245e-09,2.0304861836351051e-07
41340.0,0.3548678564193648,0.48048229151980587,0.0,-2.0927806154702466e-09,2.0350366725097047e-07
41400.0,0.35424748999823297,0.47965436671127126,0.0,-2.088643147324376e-09,2.5715943241522154e-07
41460.0,0.3536296472930648,0.4788294126879532,0.0,-2.084517058964508e-09,2.1042169962015578e-07
41520.0,0.35301431748435064,0.47800741728407375,0.0,-2.080402294879491e-09,2.1084316115249635e-07
